cod_elec,type_elec,date_elec,id_candidacies,abbrev_candidacies,name_candidacies,cod_candidacies_prov,cod_candidacies_ccaa,cod_candidacies_nat
03,senate,2000-03-12,000045,EV-OV,ELS VERDS-OPCIO VERDA,000045,000045,000045
03,senate,2000-03-12,000046,EVIB,ELS VERDS DE LES ILLES BALEARS,000046,000046,000163
03,senate,2000-03-12,000048,FE,LA FALANGE,000048,000048,000048
03,senate,2000-03-12,000050,FEI-FE 2000,FALANGE ESPAÑOLA INDEPENDIENTE-FALANGE 2000,000050,000050,000050
03,senate,2000-03-12,000051,FN,FUERZA NUEVA,000051,000051,000051
03,senate,2000-03-12,000052,FPG,FRENTE POPULAR GALEGA,000052,000052,000052
03,senate,2000-03-12,000053,FRONT-ERC,FRONT PEL PAIS VALENCIA-ERC,000053,000053,000036
03,senate,2000-03-12,000054,GIL,GRUPO INDEPENDIENTE LIBERAL,000054,000054,000054
03,senate,2000-03-12,000055,GVE,GRUPO VERDE EUROPEO,000055,000055,000055
03,senate,2000-03-12,000056,IA,IZQUIERDA ANDALUZA,000056,000056,000056
03,senate,2000-03-12,000057,IZCA,IZQUIERDA CASTELLANA,000057,000057,000057
03,senate,2000-03-12,000059,II,INICIATIVA INDEPENDIENTE,000059,000059,000059
03,senate,2000-03-12,000060,INAR,INICIATIVA ARAGONESA,000060,000060,000060
03,senate,2000-03-12,000061,INDIO,INMIGRANTES CON DERECHO DE IGUALDAD Y OBLIGACIONES,000061,000061,000061
03,senate,2000-03-12,000062,IR-PRE,IZQUIERDA REPUBLICANA-PARTIT REPUBLICA D'ESQUERRA,000062,000062,000062
03,senate,2000-03-12,000063,IU,IZQUIERDA UNIDA,000063,000063,000063
03,senate,2000-03-12,000064,IU,IZQUIERDA UNIDA DE ARAGON,000064,000064,000063
03,senate,2000-03-12,000065,IU-CM,IZQUIERDA UNIDA DE LA COMUNIDAD DE MADRID,000065,000065,000063
03,senate,2000-03-12,000066,LF,LA FALANGE,000066,000048,000048
03,senate,2000-03-12,000067,IUN-NEB,IZQUIERDA UNIDA DE NAVARRA-NAFARROAKO EZKER BATUA,000067,000067,000063
03,senate,2000-03-12,000068,IU-SIEX-PRE,IZQUIERDA UNIDA-SOCIALISTAS INDEP. DE EXTREMADURA,000068,000068,000068
03,senate,2000-03-12,000069,IUC,IZQUIERDA UNIDA CANARIA,000069,000069,000063
03,senate,2000-03-12,000070,IULV-CA,IZQUIERDA UNIDA LOS VERDES-CONVOC. POR ANDALUCIA,000070,000070,000063
03,senate,2000-03-12,000071,LI (LIT-CI),LLUITA INTERNACIONALISTA,000071,000071,000073
03,senate,2000-03-12,000072,LI (LIT-CI),LUCHA INTERNACIONALISTA/NAZIOARTEKO BORROKA,000072,000072,000073
03,senate,2000-03-12,000073,LI (LIT-CI),LUCHA INTERNACIONALISTA,000073,000073,000073
03,senate,2000-03-12,000074,LV,LOS VERDES DE EXTREMADURA,000074,000074,000163
03,senate,2000-03-12,000075,LV-CM,LOS VERDES-COMUNIDAD DE MADRID,000075,000075,000163
03,senate,2000-03-12,000076,LV-GV,LOS VERDES-GRUPO VERDE,000076,000076,000076
03,senate,2000-03-12,000077,LV-GV,LOS VERDES-GRUPO VERDE-SOS NATURALEZA,000077,000077,000076
03,senate,2000-03-12,000078,LVE,LOS VERDES-ECOPACIFISTAS,000078,000078,000163
03,senate,2000-03-12,000079,PSDEG-PSOE,PARTIDO DE LOS SOCIALISTAS DE GALICIA-PSOE,000079,000137,000135
03,senate,2000-03-12,000080,LVRM,LOS VERDES,000080,000080,000163
03,senate,2000-03-12,000081,MASH,MOVIMIENTO AL SOCIALISMO HUMANISTA,000081,000081,000081
03,senate,2000-03-12,000082,N,ESTADO NACIONAL EUROPEO,000082,000082,000082
03,senate,2000-03-12,000083,NA,NACION ANDALUZA,000083,000083,000083
03,senate,2000-03-12,000084,NR,NUEVA REGION,000084,000084,000084
03,senate,2000-03-12,000085,NURP,NUEVOS REPUBLICANOS ESPAÑOLES,000085,000085,000085
03,senate,2000-03-12,000086,PA,PARTIDO ANDALUCISTA,000086,000086,000086
03,senate,2000-03-12,000087,PACTE,"AGR. D'ELECTORS ""PACTE PER EIVISSA I FORMENTERA""",000087,000087,000087
03,senate,2000-03-12,000088,PADE,PARTIDO DEMOCRATA ESPAÑOL,000088,000088,000088
03,senate,2000-03-12,000090,PAE,PARTIDO DE LOS AUTONOMOS ESPAÑOLES PENSIONISTAS,000090,000090,000090
03,senate,2000-03-12,000091,PCPE,PARTIT COMUNISTA DELS POBLES D'ESPANYA,000091,000099,000099
03,senate,2000-03-12,000092,PAR,PARTIDO ARAGONES,000092,000092,000092
03,senate,2000-03-12,000093,PAS,PARTIU ASTURIANISTA,000093,000093,000093
03,senate,2000-03-12,000094,PAVIEL,PARTIDO DE ASOCIACION DE VIUDAS Y ESPOSAS LEGALES,000094,000094,000094
03,senate,2000-03-12,000095,PB,PARTIDO DE EL BIERZO,000095,000095,000095
03,senate,2000-03-12,000096,PCL,CANDIDATURA INDEP. PARTIDO DE CASTILLA Y LEON,000096,000096,000096
03,senate,2000-03-12,000098,PCPC,PARTIDO COMUNISTA DEL PUEBLO CANARIO,000098,000098,000099
03,senate,2000-03-12,000099,PCPE,PARTIDO COMUNISTA DE LOS PUEBLOS DE ESPAÑA,000099,000099,000099
03,senate,2000-03-12,000101,PEDA,PARTIDO ESPAÑOL DE AUTONOMOS,000101,000101,000101
03,senate,2000-03-12,000102,PF,PROGRESISTAS FEDERALES,000102,000102,000102
03,senate,2000-03-12,000103,PH,PARTIDO HUMANISTA,000103,000103,000103
03,senate,2000-03-12,000104,PH,PARTIT HUMANISTA,000104,000103,000103
03,senate,2000-03-12,000105,PIL,PARTIDO DE INDEPENDIENTES DE LANZAROTE,000105,000105,000105
03,senate,2000-03-12,000106,PKD,PARTIDO DEL KARMA DEMOCRATICO,000106,000106,000106
03,senate,2000-03-12,000107,PLN,PARTIDO DE LA LEY NATURAL,000107,000107,000107
03,senate,2000-03-12,000108,PLN,PARTIT DE LA LLEI NATURAL,000108,000107,000107
03,senate,2000-03-12,000109,PML,PROYECTO MANOS LIMPIAS,000109,000109,000109
03,senate,2000-03-12,000111,POSI,PARTIDO OBRERO SOCIALISTA INTERNACIONALISTA,000111,000111,000111
03,senate,2000-03-12,000112,POSI,PARTIT OBRER SOCIALISTA INTERNACIONALISTA,000112,000112,000111
03,senate,2000-03-12,000113,PP,PARTIDO POPULAR,000113,000113,000113
03,senate,2000-03-12,000114,PP,PARTIT POPULAR,000114,000113,000113
03,senate,2000-03-12,000115,PP,PARTIDO POPULAR/PARTIT POPULAR,000115,000113,000113
03,senate,2000-03-12,000116,PP-INME,COALICION PARTIDO POPULAR-INDEP. DE MENORCA,000116,000116,000113
03,senate,2000-03-12,000117,PP-UPM,PP EN COALICION CON UPM,000117,000117,000113
03,senate,2000-03-12,000118,PPCR,PARTIDO POSITIVISTA CRISTIANO,000118,000118,000118
03,senate,2000-03-12,000119,P.RIOJANO,PARTIDO RIOJANO,000119,000119,000119
03,senate,2000-03-12,000120,PREPAL,"SALAMANCA, ZAMORA, LEON PREPAL",000120,000120,000120
03,senate,2000-03-12,000121,PREPAL,PARTIDO REGIONALISTA DEL PAIS LEONES,000121,000121,000121
03,senate,2000-03-12,000123,PRGU,PARTIDO REGIONALISTA DE GUADALAJARA,000123,000123,000123
03,senate,2000-03-12,000124,PRIB,PARTIDO RENOVADOR DE LAS ISLAS BALEARES,000124,000124,000124
03,senate,2000-03-12,000125,PRIM,PARTIDO REGIONAL INDEPENDIENTE MADRILEÑO,000125,000125,000125
03,senate,2000-03-12,000126,PSC-ERC-ICV,ENTESA CATALANA DE PROGRES,000126,000126,000126
03,senate,2000-03-12,000129,PSE-EE-PSOE,PARTIDO SOCIALISTA DE EUSKADI-EUSKADIKO EZKERRA,000129,000129,000135
03,senate,2000-03-12,000130,PSM-EN,PSM ENTESA NACIONALISTA,000130,000130,000130
03,senate,2000-03-12,000132,PSOE,PARTIDO SOCIALISTA OBRERO ESPAÑOL,000132,000135,000135
03,senate,2000-03-12,000135,PSOE-PROGR.,PARTIDO SOCIALISTA OBRERO ESPAÑOL - PROGRESISTAS,000135,000135,000135
03,senate,2000-03-12,000136,PSPC,PARTIDO SOCIALISTA DEL PUEBLO DE CEUTA,000136,000136,000136
03,senate,2000-03-12,000137,PSDEG-PSOE,PARTIDO DOS SOCIALISTAS DE GALICIA - PSOE - PROGR.,000137,000137,000135
03,senate,2000-03-12,000138,PPM,"AGRUPACIO D'ELECTORS ""PROGRESISTES PER MENORCA""",000138,000138,000138
03,senate,2000-03-12,000140,TC-PNC,TIERRA COMUNERA-PARTIDO NACIONALISTA CASTELLANO,000140,000140,000140
03,senate,2000-03-12,000141,TD,COALICIO TREBALLADORS PER LA DEMOCRACIA,000141,000141,000111
03,senate,2000-03-12,000142,TPC,TAGOROR PENSIONISTA DE CANARIAS,000142,000142,000142
03,senate,2000-03-12,000143,TPR,TRABAJADORES/AS PUBLICOS DE CATALUÑA REBOTADOS,000143,000143,000143
03,senate,2000-03-12,000144,UC-CDS,UNIO CENTRISTA-CENTRE DEMOCRATIC I SOCIAL,000144,000145,000145
03,senate,2000-03-12,000145,UC-CDS,UNION CENTRISTA-CENTRO DEMOCRATICO Y SOCIAL,000145,000145,000145
03,senate,2000-03-12,000146,UI,UNIDAD IBERICA,000146,000146,000146
03,senate,2000-03-12,000147,UM,UNIO MALLORQUINA,000147,000147,000147
03,senate,2000-03-12,000149,UNIB,UNION IBERICA,000149,000149,000149
03,senate,2000-03-12,000150,UP-CAN,UNIDAD PROGRESISTAS DE CANARIAS,000150,000150,000150
03,senate,2000-03-12,000151,UPB,UNION DEL PUEBLO BALEAR,000151,000151,000151
03,senate,2000-03-12,000152,UPL,UNION DEL PUEBLO LEONES,000152,000152,000152
03,senate,2000-03-12,000153,UPN-PP,UNION DEL PUEBLO NAVARRO-PARTIDO POPULAR,000153,000153,000113
03,senate,2000-03-12,000154,UPZ,UNION DEL PUEBLO ZAMORANO,000154,000154,000154
03,senate,2000-03-12,000155,URAL,UNION REGIONALISTA ALMERIENSE,000155,000155,000155
03,senate,2000-03-12,000156,URAS,UNION RENOVADORA ASTURIANA,000156,000156,000156
03,senate,2000-03-12,000158,USI,UNION SALMANTINA INDEPENDIENTE,000158,000158,000158
03,senate,2000-03-12,000159,UV,UNIO VALENCIANA,000159,000159,000159
03,senate,2000-03-12,000160,VDPA,VOZ DEL PUEBLO ANDALUZ,000160,000160,000160
03,senate,2000-03-12,000161,VERDES,LOS VERDES DE ASTURIES,000161,000161,000163
03,senate,2000-03-12,000162,VERDES,LOS VERDES DE CANARIAS,000162,000162,000163
03,senate,2000-03-12,000163,VERDES,LOS VERDES,000163,000163,000163
03,senate,2000-03-12,000164,EKA-PC,PARTIDO CARLISTA,000164,000033,000167
03,senate,2000-03-12,000166,LV,LOS VERDES,000166,000166,000163
03,senate,2000-03-12,000167,PC,PARTIDO CARLISTA,000167,000167,000167
03,senate,2000-03-12,000168,UN,UNION NACIONAL,000168,000168,000168
03,senate,2000-03-12,000169,URCL,UNIDAD REGIONALISTA DE CASTILLA Y LEON,000169,000169,000169
03,senate,2000-03-12,000170,PSOE-PROGR.,PARTIDO SOCIALISTA OBRERO ESPAÑOL,000170,000135,000135
03,senate,2000-03-12,000171,LI,LLUITA INTERNACIONALISTA,000171,000171,000171
03,senate,2000-03-12,000172,LA FALANGE,LA FALANGE,000172,000048,000048
03,senate,2000-03-12,000173,IAN,IZQUIERDA ANDALUZA,000173,000056,000056
03,senate,2000-03-12,000174,PSOE,PARTIDO SOCIALISTA OBRERO ESPAÑOL - PROGRESISTAS,000174,000135,000135
03,senate,2000-03-12,000175,CDS-UC,UNION CENTRISTA-CENTRO DEMOCRATICO Y SOCIAL,000175,000145,000145
03,senate,2000-03-12,000176,LI (LIT-CI),NAZIOARTEKO BORROKA-LUCHA INTERNACIONALISTA,000176,000176,000073
03,senate,2000-03-12,000177,LI (LIT-CI),NAZIOARTEKO BORROKA,000177,000176,000073
