cod_elec,type_elec,date_elec,id_candidacies,abbrev_candidacies,name_candidacies,cod_candidacies_prov,cod_candidacies_ccaa,cod_candidacies_nat
02,congress,1986-06-22,000001,AC-INC,ASAMBLEA CANARIA-IZQUIERDA NACIONALISTA CANARIA,000001,000001,000001
02,congress,1986-06-22,000003,ADEI,AGRUPACION DE ELECTORES INDEPENDIENTES,000003,000003,000003
02,congress,1986-06-22,000004,AE-AIC,"AGRUPACION ELECTORAL""AGRUP INDEPENDIENTE DE CEUTA""",000004,000004,000004
02,congress,1986-06-22,000007,AIC,COALICION AGRUPACIONES INDEPENDIENTES DE CANARIAS,000007,000007,000007
02,congress,1986-06-22,000009,AP-PDP-PL,COALICION POPULAR,000009,000009,000009
02,congress,1986-06-22,000010,AP-PDP-PL-C,COALICION POPULAR,000010,000010,000009
02,congress,1986-06-22,000011,AP-PL-UPN,COALICION POPULAR,000011,000011,000009
02,congress,1986-06-22,000012,AV,LISTA ALTERNATIVA VERDE,000012,000012,000012
02,congress,1986-06-22,000013,BNG,BLOQUE NACIONALISTA GALEGO,000013,000013,000013
02,congress,1986-06-22,000014,CA,COALICION CANDIDATURA POR LA AUTONOMIA,000014,000014,000014
02,congress,1986-06-22,000015,CDS,CENTRO DEMOCRATICO Y SOCIAL,000015,000015,000015
02,congress,1986-06-22,000016,CG,COALICION GALEGA,000016,000016,000016
02,congress,1986-06-22,000017,CIU,CONVERGENCIA I UNIO,000017,000017,000017
02,congress,1986-06-22,000018,CL,COALICION CONVERGENCIA LEONESISTA,000018,000018,000018
02,congress,1986-06-22,000019,CN,CULTURA NATURAL,000019,000019,000019
02,congress,1986-06-22,000020,CUN,COALICION DE UNIDAD NACIONAL,000020,000020,000020
02,congress,1986-06-22,000021,EAJ-PNV,PARTIDO NACIONALISTA VASCO,000021,000021,000021
02,congress,1986-06-22,000022,EE,EUSKADIKO EZKERRA,000022,000022,000022
02,congress,1986-06-22,000023,EMK,MOVIMIENTO COMUNISTA DE EUSKADI,000023,000023,000023
02,congress,1986-06-22,000024,ENV-URV,ESQUERRA NACIONALISTA VALENCIANA,000024,000024,000024
02,congress,1986-06-22,000025,ERC,ESQUERRA REPUBLICANA DE CATALUNYA,000025,000025,000025
02,congress,1986-06-22,000026,EU,EXTREMADURA UNIDA,000026,000026,000026
02,congress,1986-06-22,000027,FE-JONS,FALANGE ESPAÑOLA DE LAS JONS,000027,000027,000027
02,congress,1986-06-22,000028,HB,HERRI BATASUNA,000028,000028,000028
02,congress,1986-06-22,000029,ICU,COALICION IZQUIERDA CANARIA UNIDA,000029,000029,000030
02,congress,1986-06-22,000030,IU,COALICION IZQUIERDA UNIDA,000030,000030,000030
02,congress,1986-06-22,000031,LKI,LIGA KOMUNISTA IRAULTZAILEA,000031,000031,000031
02,congress,1986-06-22,000032,LOC,LIGA OBRERA COMUNISTA,000032,000032,000032
02,congress,1986-06-22,000033,LV,LOS VERDES,000033,000033,000033
02,congress,1986-06-22,000035,MUC,MESA PARA LA UNIDAD DE LOS COMUNISTAS,000035,000035,000035
02,congress,1986-06-22,000036,PA,PARTIDO ANDALUCISTA,000036,000036,000036
02,congress,1986-06-22,000037,PAEC,PARTIDO ESPAÑOL CRISTIANO,000037,000037,000037
02,congress,1986-06-22,000038,PANCAL,PARTIDO NACIONALISTA DE CASTILLA Y LEON,000038,000038,000038
02,congress,1986-06-22,000039,PAR,PARTIDO ARAGONES REGIONALISTA,000039,000039,000039
02,congress,1986-06-22,000040,PCC,PARTIT DELS COMUNISTES DE CATALUNYA,000040,000040,000040
02,congress,1986-06-22,000041,PCE-EPK,PARTIDO COMUNISTA EUSKADI-EUSKADIKO PARTIDU KOMUNI,000041,000041,000035
02,congress,1986-06-22,000042,PEC-VERDE,PARTIDO ECOLOGISTA DE CATALUÑA-VERDE,000042,000042,000069
02,congress,1986-06-22,000043,PED,PARTIDO ESPAÑOL DEMOCRATA,000043,000043,000043
02,congress,1986-06-22,000045,PG-EU,PLATAFORMA GALEGUISTA E DE ESQUERDA UNIDA,000045,000045,000030
02,congress,1986-06-22,000046,PMCN,PARTIDO MODERADO-CENTRISTAS DE NAVARRA,000046,000046,000046
02,congress,1986-06-22,000047,PORE,PARTIDO DE LOS OBREROS REVOLUCIONARIOS DE ESPAÑA,000047,000047,000047
02,congress,1986-06-22,000048,POSI,PARTIDO OBRERO SOCIALISTA INTERNACIONALISTA,000048,000048,000048
02,congress,1986-06-22,000049,PPC,PARTIDO PROVERISTA,000049,000049,000053
02,congress,1986-06-22,000050,PRD,PARTIDO REFORMISTA DEMOCRATICO,000050,000050,000050
02,congress,1986-06-22,000051,PREPAL,PARTIDO REGIONALISTA DEL PAIS LEONES,000051,000051,000051
02,congress,1986-06-22,000052,PRM,PARTIDO REGIONALISTA MURCIANO,000052,000052,000052
02,congress,1986-06-22,000053,PROV,PARTIDO PROVERISTA,000053,000053,000053
02,congress,1986-06-22,000054,PSC-PSOE,PARTIT DELS SOCIALISTES DE CATALUNYA,000054,000054,000060
02,congress,1986-06-22,000055,PSDC,PARTIT SOCIALDEMOCRATA DE CATALUNYA,000055,000055,000055
02,congress,1986-06-22,000056,PSDG-PSOE,PARTIDO DOS SOCIALISTAS DE GALICIA-PSOE,000056,000056,000060
02,congress,1986-06-22,000057,PSE-PSOE,PARTIDO SOCIALISTA DE EUSKADI,000057,000057,000060
02,congress,1986-06-22,000058,PSG-EG,PARTIDO SOCIALISTA GALEGO-ESQUERDA GALEGA,000058,000058,000058
02,congress,1986-06-22,000059,PSM-EN,PSM ESQUERRA NACIONALISTA,000059,000059,000059
02,congress,1986-06-22,000060,PSOE,PARTIDO SOCIALISTA OBRERO ESPAÑOL,000060,000060,000060
02,congress,1986-06-22,000061,PSPA,PARTIDO SOCIALISTA DEL PUEBLO ANDALUZ,000061,000061,000061
02,congress,1986-06-22,000062,PST,PARTIDO SOCIALISTA DE LOS TRABAJADORES,000062,000062,000062
02,congress,1986-06-22,000063,PSUC-ENE,UNIO DE L'ESQUERRA CATALANA,000063,000063,000030
02,congress,1986-06-22,000064,UCE,UNIFICACION COMUNISTA DE ESPAÑA,000064,000064,000064
02,congress,1986-06-22,000066,UPR,UNIDAD  POPULAR REPUBLICANA,000066,000066,000066
02,congress,1986-06-22,000067,UPV,UNITAT DEL POBLE VALENCIA,000067,000067,000067
02,congress,1986-06-22,000068,UV,UNIO VALENCIANA,000068,000068,000068
02,congress,1986-06-22,000069,VERDE,VERTICE ESPAÑOL REIVINDICACION DESARROLL ECOLOGICO,000069,000069,000069
