cod_elec,type_elec,date_elec,id_candidacies,abbrev_candidacies,name_candidacies,cod_candidacies_prov,cod_candidacies_ccaa,cod_candidacies_nat
02,congress,2000-03-12,000080,LVRM,LOS VERDES,000080,000080,000163
02,congress,2000-03-12,000081,MASH,MOVIMIENTO AL SOCIALISMO HUMANISTA,000081,000081,000081
02,congress,2000-03-12,000082,N,ESTADO NACIONAL EUROPEO,000082,000082,000082
02,congress,2000-03-12,000083,NA,NACION ANDALUZA,000083,000083,000083
02,congress,2000-03-12,000084,NR,NUEVA REGION,000084,000084,000084
02,congress,2000-03-12,000086,PA,PARTIDO ANDALUCISTA,000086,000086,000086
02,congress,2000-03-12,000088,PADE,PARTIDO DEMOCRATA ESPAÑOL,000088,000088,000088
02,congress,2000-03-12,000089,PE2000,PLATAFORMA ESPAÑA 2000,000089,000037,000037
02,congress,2000-03-12,000090,PAE,PARTIDO DE LOS AUTONOMOS ESPAÑOLES PENSIONISTAS,000090,000090,000090
02,congress,2000-03-12,000091,PCPE,PARTIT COMUNISTA DELS POBLES D'ESPANYA,000091,000099,000099
02,congress,2000-03-12,000092,PAR,PARTIDO ARAGONES,000092,000092,000092
02,congress,2000-03-12,000093,PAS,PARTIU ASTURIANISTA,000093,000093,000093
02,congress,2000-03-12,000094,PAVIEL,PARTIDO DE ASOCIACION DE VIUDAS Y ESPOSAS LEGALES,000094,000094,000094
02,congress,2000-03-12,000095,PB,PARTIDO DE EL BIERZO,000095,000095,000095
02,congress,2000-03-12,000096,PCL,CANDIDATURA INDEP. PARTIDO DE CASTILLA Y LEON,000096,000096,000096
02,congress,2000-03-12,000098,PCPC,PARTIDO COMUNISTA DEL PUEBLO CANARIO,000098,000098,000099
02,congress,2000-03-12,000099,PCPE,PARTIDO COMUNISTA DE LOS PUEBLOS DE ESPAÑA,000099,000099,000099
02,congress,2000-03-12,000100,PDEP,PARTIDO DEMOCRATICO DEL PUEBLO,000100,000100,000100
02,congress,2000-03-12,000101,PEDA,PARTIDO ESPAÑOL DE AUTONOMOS,000101,000101,000101
02,congress,2000-03-12,000102,PF,PROGRESISTAS FEDERALES,000102,000102,000102
02,congress,2000-03-12,000103,PH,PARTIDO HUMANISTA,000103,000103,000103
02,congress,2000-03-12,000104,PH,PARTIT HUMANISTA,000104,000103,000103
02,congress,2000-03-12,000105,PIL,PARTIDO DE INDEPENDIENTES DE LANZAROTE,000105,000105,000105
02,congress,2000-03-12,000106,PKD,PARTIDO DEL KARMA DEMOCRATICO,000106,000106,000106
02,congress,2000-03-12,000107,PLN,PARTIDO DE LA LEY NATURAL,000107,000107,000107
02,congress,2000-03-12,000108,PLN,PARTIT DE LA LLEI NATURAL,000108,000107,000107
02,congress,2000-03-12,000110,PNCA,PARTIDO NACIONALISTA CALO,000110,000110,000110
02,congress,2000-03-12,000111,POSI,PARTIDO OBRERO SOCIALISTA INTERNACIONALISTA,000111,000111,000111
02,congress,2000-03-12,000112,POSI,PARTIT OBRER SOCIALISTA INTERNACIONALISTA,000112,000112,000111
02,congress,2000-03-12,000113,PP,PARTIDO POPULAR,000113,000113,000113
02,congress,2000-03-12,000114,PP,PARTIT POPULAR,000114,000113,000113
02,congress,2000-03-12,000115,PP,PARTIDO POPULAR/PARTIT POPULAR,000115,000113,000113
02,congress,2000-03-12,000117,PP-UPM,PP EN COALICION CON UPM,000117,000117,000113
02,congress,2000-03-12,000118,PPCR,PARTIDO POSITIVISTA CRISTIANO,000118,000118,000118
02,congress,2000-03-12,000119,P.RIOJANO,PARTIDO RIOJANO,000119,000119,000119
02,congress,2000-03-12,000120,PREPAL,"SALAMANCA, ZAMORA, LEON PREPAL",000120,000120,000120
02,congress,2000-03-12,000122,PREX-CREX,COALICION EXTREMEÑA,000122,000122,000122
02,congress,2000-03-12,000123,PRGU,PARTIDO REGIONALISTA DE GUADALAJARA,000123,000123,000123
02,congress,2000-03-12,000124,PRIB,PARTIDO RENOVADOR DE LAS ISLAS BALEARES,000124,000124,000124
02,congress,2000-03-12,000125,PRIM,PARTIDO REGIONAL INDEPENDIENTE MADRILEÑO,000125,000125,000125
02,congress,2000-03-12,000127,PSC-PSOE,PARTIT DELS SOCIALISTES DE CATALUNYA,000127,000127,000135
02,congress,2000-03-12,000129,PSE-EE-PSOE,PARTIDO SOCIALISTA DE EUSKADI-EUSKADIKO EZKERRA,000129,000129,000135
02,congress,2000-03-12,000130,PSM-EN,PSM ENTESA NACIONALISTA,000130,000130,000130
02,congress,2000-03-12,000132,PSOE,PARTIDO SOCIALISTA OBRERO ESPAÑOL,000132,000135,000135
02,congress,2000-03-12,000134,PLA-ESP2000,PLATAFORMA ESPAÑA 2000,000134,000037,000037
02,congress,2000-03-12,000135,PSOE-PROGR.,PARTIDO SOCIALISTA OBRERO ESPAÑOL - PROGRESISTAS,000135,000135,000135
02,congress,2000-03-12,000136,PSPC,PARTIDO SOCIALISTA DEL PUEBLO DE CEUTA,000136,000136,000136
02,congress,2000-03-12,000137,PSDEG-PSOE,PARTIDO DOS SOCIALISTAS DE GALICIA - PSOE - PROGR.,000137,000137,000135
02,congress,2000-03-12,000139,SIEX,SOCIALISTAS INDEPENDIENTES DE EXTREMADURA,000139,000139,000139
02,congress,2000-03-12,000140,TC-PNC,TIERRA COMUNERA-PARTIDO NACIONALISTA CASTELLANO,000140,000140,000140
02,congress,2000-03-12,000141,TD,COALICIO TREBALLADORS PER LA DEMOCRACIA,000141,000141,000111
02,congress,2000-03-12,000142,TPC,TAGOROR PENSIONISTA DE CANARIAS,000142,000142,000142
02,congress,2000-03-12,000144,UC-CDS,UNIO CENTRISTA-CENTRE DEMOCRATIC I SOCIAL,000144,000145,000145
02,congress,2000-03-12,000145,UC-CDS,UNION CENTRISTA-CENTRO DEMOCRATICO Y SOCIAL,000145,000145,000145
02,congress,2000-03-12,000148,UM-INME,C.ILLES BALEARS UNIO MALLORQUINA-INDEP. DE MENORCA,000148,000148,000148
02,congress,2000-03-12,000149,UNIB,UNION IBERICA,000149,000149,000149
02,congress,2000-03-12,000150,UP-CAN,UNIDAD PROGRESISTAS DE CANARIAS,000150,000150,000150
02,congress,2000-03-12,000151,UPB,UNION DEL PUEBLO BALEAR,000151,000151,000151
02,congress,2000-03-12,000152,UPL,UNION DEL PUEBLO LEONES,000152,000152,000152
02,congress,2000-03-12,000153,UPN-PP,UNION DEL PUEBLO NAVARRO-PARTIDO POPULAR,000153,000153,000113
02,congress,2000-03-12,000154,UPZ,UNION DEL PUEBLO ZAMORANO,000154,000154,000154
02,congress,2000-03-12,000155,URAL,UNION REGIONALISTA ALMERIENSE,000155,000155,000155
02,congress,2000-03-12,000156,URAS,UNION RENOVADORA ASTURIANA,000156,000156,000156
02,congress,2000-03-12,000157,URCL,UNION REGIONALISTA DE CASTILLA Y LEON,000157,000169,000169
02,congress,2000-03-12,000158,USI,UNION SALMANTINA INDEPENDIENTE,000158,000158,000158
02,congress,2000-03-12,000159,UV,UNIO VALENCIANA,000159,000159,000159
02,congress,2000-03-12,000160,VDPA,VOZ DEL PUEBLO ANDALUZ,000160,000160,000160
02,congress,2000-03-12,000161,VERDES,LOS VERDES DE ASTURIES,000161,000161,000163
02,congress,2000-03-12,000162,VERDES,LOS VERDES DE CANARIAS,000162,000162,000163
02,congress,2000-03-12,000163,VERDES,LOS VERDES,000163,000163,000163
02,congress,2000-03-12,000164,EKA-PC,PARTIDO CARLISTA,000164,000033,000167
02,congress,2000-03-12,000165,PLAT. ES.,PLATAFORMA ESPAÑA 2000,000165,000165,000037
02,congress,2000-03-12,000166,LV,LOS VERDES,000166,000166,000163
02,congress,2000-03-12,000167,PC,PARTIDO CARLISTA,000167,000167,000167
02,congress,2000-03-12,000168,UN,UNION NACIONAL,000168,000168,000168
02,congress,2000-03-12,000169,URCL,UNIDAD REGIONALISTA DE CASTILLA Y LEON,000169,000169,000169
02,congress,2000-03-12,000170,PSOE-PROGR.,PARTIDO SOCIALISTA OBRERO ESPAÑOL,000170,000135,000135
02,congress,2000-03-12,000172,LA FALANGE,LA FALANGE,000172,000048,000048
02,congress,2000-03-12,000173,IAN,IZQUIERDA ANDALUZA,000173,000056,000056
02,congress,2000-03-12,000174,PSOE,PARTIDO SOCIALISTA OBRERO ESPAÑOL - PROGRESISTAS,000174,000135,000135
02,congress,2000-03-12,000175,CDS-UC,UNION CENTRISTA-CENTRO DEMOCRATICO Y SOCIAL,000175,000145,000145
02,congress,2000-03-12,000176,LI (LIT-CI),NAZIOARTEKO BORROKA-LUCHA INTERNACIONALISTA,000176,000176,000073
02,congress,2000-03-12,000177,LI (LIT-CI),NAZIOARTEKO BORROKA,000177,000176,000073
