cod_elec,type_elec,date_elec,id_candidacies,abbrev_candidacies,name_candidacies,cod_candidacies_prov,cod_candidacies_ccaa,cod_candidacies_nat
03,senate,1986-06-22,000022,EE,EUSKADIKO EZKERRA,000022,000022,000022
03,senate,1986-06-22,000024,ENV-URV,ESQUERRA NACIONALISTA VALENCIANA,000024,000024,000024
03,senate,1986-06-22,000025,ERC,ESQUERRA REPUBLICANA DE CATALUNYA,000025,000025,000025
03,senate,1986-06-22,000026,EU,EXTREMADURA UNIDA,000026,000026,000026
03,senate,1986-06-22,000027,FE-JONS,FALANGE ESPAÑOLA DE LAS JONS,000027,000027,000027
03,senate,1986-06-22,000028,HB,HERRI BATASUNA,000028,000028,000028
03,senate,1986-06-22,000029,ICU,COALICION IZQUIERDA CANARIA UNIDA,000029,000029,000030
03,senate,1986-06-22,000030,IU,COALICION IZQUIERDA UNIDA,000030,000030,000030
03,senate,1986-06-22,000033,LV,LOS VERDES,000033,000033,000033
03,senate,1986-06-22,000034,MEC,MOVIMIENTO ECOLOGISTA DE ESPAÑA EN CANTABRIA,000034,000034,000034
03,senate,1986-06-22,000035,MUC,MESA PARA LA UNIDAD DE LOS COMUNISTAS,000035,000035,000035
03,senate,1986-06-22,000036,PA,PARTIDO ANDALUCISTA,000036,000036,000036
03,senate,1986-06-22,000037,PAEC,PARTIDO ESPAÑOL CRISTIANO,000037,000037,000037
03,senate,1986-06-22,000038,PANCAL,PARTIDO NACIONALISTA DE CASTILLA Y LEON,000038,000038,000038
03,senate,1986-06-22,000039,PAR,PARTIDO ARAGONES REGIONALISTA,000039,000039,000039
03,senate,1986-06-22,000040,PCC,PARTIT DELS COMUNISTES DE CATALUNYA,000040,000040,000040
03,senate,1986-06-22,000041,PCE-EPK,PARTIDO COMUNISTA EUSKADI-EUSKADIKO PARTIDU KOMUNI,000041,000041,000035
03,senate,1986-06-22,000042,PEC-VERDE,PARTIDO ECOLOGISTA DE CATALUÑA-VERDE,000042,000042,000069
03,senate,1986-06-22,000044,PENS,PARTIDO PENSIONISTA,000044,000044,000044
03,senate,1986-06-22,000045,PG-EU,PLATAFORMA GALEGUISTA E DE ESQUERDA UNIDA,000045,000045,000030
03,senate,1986-06-22,000046,PMCN,PARTIDO MODERADO-CENTRISTAS DE NAVARRA,000046,000046,000046
03,senate,1986-06-22,000047,PORE,PARTIDO DE LOS OBREROS REVOLUCIONARIOS DE ESPAÑA,000047,000047,000047
03,senate,1986-06-22,000048,POSI,PARTIDO OBRERO SOCIALISTA INTERNACIONALISTA,000048,000048,000048
03,senate,1986-06-22,000049,PPC,PARTIDO PROVERISTA,000049,000049,000053
03,senate,1986-06-22,000050,PRD,PARTIDO REFORMISTA DEMOCRATICO,000050,000050,000050
03,senate,1986-06-22,000051,PREPAL,PARTIDO REGIONALISTA DEL PAIS LEONES,000051,000051,000051
03,senate,1986-06-22,000052,PRM,PARTIDO REGIONALISTA MURCIANO,000052,000052,000052
03,senate,1986-06-22,000053,PROV,PARTIDO PROVERISTA,000053,000053,000053
03,senate,1986-06-22,000054,PSC-PSOE,PARTIT DELS SOCIALISTES DE CATALUNYA,000054,000054,000060
03,senate,1986-06-22,000055,PSDC,PARTIT SOCIALDEMOCRATA DE CATALUNYA,000055,000055,000055
03,senate,1986-06-22,000056,PSDG-PSOE,PARTIDO DOS SOCIALISTAS DE GALICIA-PSOE,000056,000056,000060
03,senate,1986-06-22,000057,PSE-PSOE,PARTIDO SOCIALISTA DE EUSKADI,000057,000057,000060
03,senate,1986-06-22,000058,PSG-EG,PARTIDO SOCIALISTA GALEGO-ESQUERDA GALEGA,000058,000058,000058
03,senate,1986-06-22,000059,PSM-EN,PSM ESQUERRA NACIONALISTA,000059,000059,000059
03,senate,1986-06-22,000060,PSOE,PARTIDO SOCIALISTA OBRERO ESPAÑOL,000060,000060,000060
03,senate,1986-06-22,000061,PSPA,PARTIDO SOCIALISTA DEL PUEBLO ANDALUZ,000061,000061,000061
03,senate,1986-06-22,000062,PST,PARTIDO SOCIALISTA DE LOS TRABAJADORES,000062,000062,000062
03,senate,1986-06-22,000063,PSUC-ENE,UNIO DE L'ESQUERRA CATALANA,000063,000063,000030
03,senate,1986-06-22,000064,UCE,UNIFICACION COMUNISTA DE ESPAÑA,000064,000064,000064
03,senate,1986-06-22,000065,UPM,AGRUPACION UNION DEL PUEBLO MELILLENSE,000065,000065,000065
03,senate,1986-06-22,000066,UPR,UNIDAD  POPULAR REPUBLICANA,000066,000066,000066
03,senate,1986-06-22,000067,UPV,UNITAT DEL POBLE VALENCIA,000067,000067,000067
03,senate,1986-06-22,000068,UV,UNIO VALENCIANA,000068,000068,000068
03,senate,1986-06-22,000069,VERDE,VERTICE ESPAÑOL REIVINDICACION DESARROLL ECOLOGICO,000069,000069,000069
