cod_elec,type_elec,date_elec,id_candidacies,abbrev_candidacies,name_candidacies,cod_candidacies_prov,cod_candidacies_ccaa,cod_candidacies_nat
03,senate,1982-10-28,000036,IR,IZQUIERDA REPUBLICANA,000036,000036,000036
03,senate,1982-10-28,000038,LCR,LIGA COMUNISTA REVOLUCIONARIA,000038,000038,000039
03,senate,1982-10-28,000039,LCR-MC,COALICION ELECTORAL IZQUIERDA COMUNISTA,000039,000039,000039
03,senate,1982-10-28,000040,LKI,LIGA COMUNISTA IRAULTZAILEA,000040,000040,000039
03,senate,1982-10-28,000047,MFE,MOVIMIENTO FALANGISTA DE ESPAÑA,000047,000047,000047
03,senate,1982-10-28,000048,NE,NACIONALISTES D'ESQUERRA,000048,000048,000048
03,senate,1982-10-28,000050,PAE,PARTIDO AGRARIO ESPAÑOL,000050,000050,000050
03,senate,1982-10-28,000052,PCA-PCE,PARTIDO COMUNISTA DE ARAGON-PCE,000052,000052,000055
03,senate,1982-10-28,000053,PCA-PCE,PARTIDO COMUNISTA DE ANDALUCIA-PCE,000053,000053,000055
03,senate,1982-10-28,000054,PCC,PARTIT DELS COMUNISTES DE CATALUNYA,000054,000054,000054
03,senate,1982-10-28,000055,PCE,PARTIDO COMUNISTA DE ESPAÑA,000055,000055,000055
03,senate,1982-10-28,000056,PCE (M-L),PARTIDO COMUNISTA DE ESPAÑA (MARXISTA-LENINISTA),000056,000056,000056
03,senate,1982-10-28,000057,PCE-EPK,P.COMUNISTA DE EUSKADI-EUSKADIKO PARTIDO KOMUNIS,000057,000057,000055
03,senate,1982-10-28,000058,PCE-PCG,PARTIDO COMUNISTA DE GALICIA,000058,000058,000055
03,senate,1982-10-28,000059,PCE-PV,P.COMUNISTA DE ESPAÑA-P.COMUN.DEL PAIS VALENCIA,000059,000059,000055
03,senate,1982-10-28,000062,PCU,PUEBLO CANARIO UNIDO,000062,000062,000062
03,senate,1982-10-28,000063,PDB,PARTIDO DE EL BIERZO,000063,000063,000063
03,senate,1982-10-28,000064,PNC,PARTIDO NACIONALISTA CANARIO,000064,000064,000064
03,senate,1982-10-28,000065,PNC,PARTIDO NACIONALISTA CEUTI,000065,000065,000065
03,senate,1982-10-28,000066,PP,PARTIDO PROVERISTA,000066,000066,000066
03,senate,1982-10-28,000067,PRE,PARTIDO RURALISTA ESPAÑOL,000067,000067,000067
03,senate,1982-10-28,000068,PREPAL,PARTIDO REGIONALISTA DEL PAIS LEONES,000068,000068,000068
03,senate,1982-10-28,000069,PS,PARTIDO SOCIALISTA,000069,000069,000069
03,senate,1982-10-28,000070,PSA,PARTIDO SOCIALISTA DE ARAGON,000070,000070,000070
03,senate,1982-10-28,000071,PSA-PA,PARTIDO SOCIALISTA DE ANDALUCIA - PARTIDO ANDALUZ,000071,000071,000071
03,senate,1982-10-28,000072,PSA-PSOE,PARTIDO SOCIALISTA OBRERO ESPAÑOL DE ANDALUCIA,000072,000072,000077
03,senate,1982-10-28,000073,PSC-PSOE,PARTIT DELS SOCIALISTES DE CATALUNYA,000073,000073,000077
03,senate,1982-10-28,000074,PSE-PSOE,PARTIDO SOCIALISTA DE EUSKADI,000074,000074,000077
03,senate,1982-10-28,000075,PSG-PSOE,PARTIDO SOCIALISTA DE GALICIA-PSOE,000075,000075,000077
03,senate,1982-10-28,000076,PSM,COALICION ELECTORAL PSM-NACIONALISTES DE LES ILLES,000076,000076,000076
03,senate,1982-10-28,000077,PSOE,PARTIDO SOCIALISTA OBRERO ESPAÑOL,000077,000077,000077
03,senate,1982-10-28,000078,PST,PARTIDO SOCIALISTA DE LOS TRABAJADORES,000078,000078,000078
03,senate,1982-10-28,000079,PSUC,PARTIT SOCIALISTA UNIFICAT DE CATALUNYA,000079,000079,000055
03,senate,1982-10-28,000080,SE,SOLIDARIDAD ESPAÑOLA,000080,000080,000080
03,senate,1982-10-28,000081,UCD,UNION DE CENTRO DEMOCRATICO,000081,000081,000081
03,senate,1982-10-28,000084,UFM-MFE,UNIDAD FALANG.MONTAÑESA-MOVIM.FALANG.DE ESPAÑA,000084,000084,000047
03,senate,1982-10-28,000085,UPC,UNION DEL PUEBLO CANARIO,000085,000085,000085
03,senate,1982-10-28,000086,UPN-AP-PDP,UNION DEL PUEBLO NAVARRO-A.P.-P.D.P.,000086,000086,000005
03,senate,1982-10-28,000087,UPV,UNITAT DEL POBLE VALENCIA,000087,000087,000087
03,senate,1982-10-28,000088,INDEP.,CANDIDATURA INDEPENDIENTE PER MENORCA,000088,000088,000088
03,senate,1982-10-28,000089,PROG.IND.,INDEPENDIENTE,000089,000089,000089
03,senate,1982-10-28,000090,AM,INDEPENDIENTE,000090,000090,000090
03,senate,1982-10-28,000091,AE,AGRUPACION DE ELECTORES,000091,000091,000091
03,senate,1982-10-28,000092,UC,UNIFICACION COMUNISTA,000092,000092,000092
03,senate,1982-10-28,000093,INDEP.,INDEPENDIENTE,000093,000093,000093
03,senate,1982-10-28,000094,INDEP.,INDEPENDIENTE,000094,000094,000094
03,senate,1982-10-28,000095,PRCL,PARTIDO REGIONALISTA DE CASTILLA Y LEON,000095,000095,000095
03,senate,1982-10-28,000096,INDEP.,INDEPENDIENTE,000096,000096,000096
03,senate,1982-10-28,000097,INDEP.,INDEPENDIENTE,000097,000097,000097
03,senate,1982-10-28,000098,C. SENAT,COALICION ELECTORAL CATALUNYA AL SENAT,000098,000098,000098
03,senate,1982-10-28,000099,CN,CULTURA NATURAL,000099,000099,000099
03,senate,1982-10-28,000100,PDP,PARTIDO DEMOCRATA DEL PUEBLO,000100,000100,000100
03,senate,1982-10-28,000101,MCEX,MOVIMIENTO COMUNISTA DE EXTREMADURA,000101,000101,000101
03,senate,1982-10-28,000102,ARCOIRIS,AGRUPACION ELECTORAL ARCOIRIS,000102,000102,000102
03,senate,1982-10-28,000103,INDEP.,AGRUPACION ELECTORAL GALEGA INDEPENDIENTE,000103,000103,000103
03,senate,1982-10-28,000104,GC,GALICIA CEIBE,000104,000104,000104
03,senate,1982-10-28,000105,VERDE,VERDE,000105,000105,000105
03,senate,1982-10-28,000106,PNI,PARTIDO NACIONAL INDEPENDIENTE,000106,000106,000106
