cod_elec,type_elec,date_elec,id_candidacies,abbrev_candidacies,name_candidacies,cod_candidacies_prov,cod_candidacies_ccaa,cod_candidacies_nat
03,senate,1977-06-15,000093,DEM.IND.A.,DEMOCRATAS INDEPENDIENTES DE ALMERIA,000093,000093,000093
03,senate,1977-06-15,000094,INDEP.,INDEPENDIENTES,000094,000094,000094
03,senate,1977-06-15,000095,PASD,PARTIDO ANDALUCISTA SOCIAL DEMOCRATA,000095,000095,000095
03,senate,1977-06-15,000096,PSA,PARTIDO SOCIALISTA DE ANDALUCIA,000096,000096,000096
03,senate,1977-06-15,000097,DC,DEMOCRACIA CRISTIANA,000097,000097,000097
03,senate,1977-06-15,000098,INDEP.,INDEPENDIENTES,000098,000098,000098
03,senate,1977-06-15,000099,PSDPG,SENADO DEMOCRATA,000099,000099,000099
03,senate,1977-06-15,000100,US,UNIDAD SOCIALISTA,000100,000100,000100
03,senate,1977-06-15,000101,PSA-PSP,PARTIDO SOCIALISTA DE ANDALUCIA,000101,000101,000101
03,senate,1977-06-15,000102,INDEP.,INDEPENDIENTES,000102,000102,000102
03,senate,1977-06-15,000103,SEN.DEM.,SENADO DEMOCRATA,000103,000103,000103
03,senate,1977-06-15,000104,AL,ALIANZA LIBERAL,000104,000104,000104
03,senate,1977-06-15,000105,INDEP.,INDEPENDIENTES,000105,000105,000105
03,senate,1977-06-15,000106,CAUP,CAND. ARAGONESISTA UNIDAD DEMOCRATA,000106,000106,000106
03,senate,1977-06-15,000107,CAIC,CAND. ARAGONESISTA INDEPENDIENTE DE CENTRO,000107,000107,000107
03,senate,1977-06-15,000108,COM.TRAD.,COMUNIDAD TRADICIONALISTA,000108,000108,000108
03,senate,1977-06-15,000109,UR,UNIDAD REPUBLICANA,000109,000109,000109
03,senate,1977-06-15,000110,CDI,INDEPENDIENTES,000110,000110,000110
03,senate,1977-06-15,000111,MPIA,MENORCA PROBLEMATICA INSULAR Y AUTONOMICA,000111,000111,000111
03,senate,1977-06-15,000112,BA,BLOC AUTONOMISTA,000112,000112,000112
03,senate,1977-06-15,000113,MAP,MOVIMIENTO AUTONOMICO,000113,000113,000113
03,senate,1977-06-15,000114,DIC,DEMOCRACIA INDEPENDIENTE CANARIA,000114,000114,000114
03,senate,1977-06-15,000115,AE,AGRUPACION DE ELECTORES,000115,000115,000115
03,senate,1977-06-15,000116,INDEP.,INDEPENDIENTES,000116,000116,000116
03,senate,1977-06-15,000117,ADA,AGRUPACION DEMOCRATICA DE ALBACETE,000117,000117,000117
03,senate,1977-06-15,000118,INDEP.,INDEPENDIENTES,000118,000118,000118
03,senate,1977-06-15,000119,TRAB.MANCHA,TRABAJADORES DE LA MANCHA,000119,000119,000119
03,senate,1977-06-15,000120,INDEP.,INDEPENDIENTES,000120,000120,000120
03,senate,1977-06-15,000121,INDEP.,INDEPENDIENTES,000121,000121,000121
03,senate,1977-06-15,000122,INDEP.,INDEPENDIENTES,000122,000122,000122
03,senate,1977-06-15,000123,UDS,UNIDAD DEMOCRATA SOCIALISTA,000123,000123,000123
03,senate,1977-06-15,000124,INDEP.,INDEPENDIENTES,000124,000124,000124
03,senate,1977-06-15,000125,INDEP.,INDEPENDIENTES,000125,000125,000125
03,senate,1977-06-15,000126,INDEP.,INDEPENDIENTES,000126,000126,000126
03,senate,1977-06-15,000127,INDEP.,INDEPENDIENTES,000127,000127,000127
03,senate,1977-06-15,000128,UDC,UNIDAD DEMOCRATA CRISTIANA,000128,000128,000128
03,senate,1977-06-15,000129,INDEP.,INDEPENDIENTES,000129,000129,000129
03,senate,1977-06-15,000130,PLC,PARTIDO LIBERAL DE CATALUÑA,000130,000130,000130
03,senate,1977-06-15,000131,DIC,DEMOCRACIA IZQUIERDA DE CATALUÑA,000131,000131,000131
03,senate,1977-06-15,000132,CDC,CONVERGENCIA DEMOCRATICA DE CATALUÑA,000132,000132,000132
03,senate,1977-06-15,000133,INDEP.,INDEPENDIENTES,000133,000133,000133
03,senate,1977-06-15,000134,IND.SD,INDEPENDIENTES,000134,000134,000134
03,senate,1977-06-15,000135,INDEP.,INDEPENDIENTES,000135,000135,000135
03,senate,1977-06-15,000136,CDG,CANDIDATURA DEMOCRATICA GALEGA,000136,000136,000136
03,senate,1977-06-15,000137,INDEP.,INDEPENDIENTES,000137,000137,000137
03,senate,1977-06-15,000138,TRAB.MADRID,TRABAJADORES DE MADRID,000138,000138,000138
03,senate,1977-06-15,000139,PEE,PARTIDO ECOLOGISTA ESPAÑOL,000139,000139,000139
03,senate,1977-06-15,000140,INDEP.,INDEPENDIENTES,000140,000140,000140
03,senate,1977-06-15,000141,CPC,CONFEDERACION DE PARTIDOS CONSERVADORES,000141,000141,000141
03,senate,1977-06-15,000142,FA,FRENTE AUTONOMICO,000142,000142,000142
03,senate,1977-06-15,000143,INDEP.,INDEPENDIENTES,000143,000143,000143
03,senate,1977-06-15,000144,UNI,UNION NAVARRA DE IZQUIERDAS,000144,000144,000144
03,senate,1977-06-15,000145,TRAB.NAVAR.,TRABAJADORES DE NAVARRA,000145,000145,000145
03,senate,1977-06-15,000146,APN,AGRUPACION POPULAR NAVARRA,000146,000146,000146
03,senate,1977-06-15,000147,INDEP.,INDEPENDIENTES,000147,000147,000147
03,senate,1977-06-15,000148,INDEP.,INDEPENDIENTES,000148,000148,000148
03,senate,1977-06-15,000149,PCPV,PARTIDO COMUNISTA DEL PUEBLO VALENCIANO,000149,000149,000149
03,senate,1977-06-15,000150,PSR,PARTIDO SOCIALISTA REGIONALISTA,000150,000150,000150
03,senate,1977-06-15,000151,UDPV,UNION DEMOCRATICA DEL PUEBLO VALENCIANO,000151,000151,000151
03,senate,1977-06-15,000152,PLFL,PARTIDO LABORALISTA. FEDERACION LABORALISTA,000152,000152,000152
03,senate,1977-06-15,000153,INDEP.,INDEPENDIENTES,000153,000153,000153
03,senate,1977-06-15,000154,INDEP.,INDEPENDIENTES,000154,000154,000154
03,senate,1977-06-15,000155,AM,ASAMBLEA MAJORERA,000155,000155,000155
03,senate,1977-06-15,000156,ORT,ORGANIZACION REVOLUCIONARIA DEL TRABAJO,000156,000156,000156
