cod_elec,type_elec,date_elec,id_candidacies,abbrev_candidacies,name_candidacies,cod_candidacies_prov,cod_candidacies_ccaa,cod_candidacies_nat
02,congress,2011-11-20,000019,CHA-IU,"CHUNTA ARAGONESISTA-IZQUIERDA UNIDA, LA IZQUIERDA DE ARAGÓN: LA IZQUIERDA PLURAL",000019,000019,000088
02,congress,2011-11-20,000021,CCD,CIUDADANOS DE CENTRO DEMOCRÁTICO,000021,000021,000021
02,congress,2011-11-20,000022,CABALLAS,COALICION CABALLAS,000022,000022,000022
02,congress,2011-11-20,000024,CC-NC-PNC,COALICIÓN CANARIA-NUEVA CANARIAS,000024,000024,000024
02,congress,2011-11-20,000025,CIU,CONVERGÈNCIA I UNIÓ,000025,000026,000026
02,congress,2011-11-20,000026,CIU,CONVERGÈNCIA I UNIÓ,000026,000026,000026
02,congress,2011-11-20,000027,CEX,CONVERGENCIA POR EXTREMADURA,000027,000027,000027
02,congress,2011-11-20,000028,C.XXI,CONVERXENCIA VINTEÚN,000028,000028,000028
02,congress,2011-11-20,000029,CXXI,CONVERXENCIA VINTEÚN,000029,000028,000028
02,congress,2011-11-20,000030,D.N.,DEMOCRACIA NACIONAL,000030,000030,000030
02,congress,2011-11-20,000032,DEC,DEMOS EL CAMBIO,000032,000032,000032
02,congress,2011-11-20,000033,DNE,DERECHA NAVARRA Y ESPAÑOLA,000033,000033,000033
02,congress,2011-11-20,000038,EQUO,EQUO,000038,000039,000039
02,congress,2011-11-20,000039,EQUO,EQUO,000039,000039,000039
02,congress,2011-11-20,000040,EB,ESCAÑOS EN BLANCO,000040,000040,000040
02,congress,2011-11-20,000041,EB,ESCAÑOS EN BLANCO/ESCONS EN BLANC,000041,000041,000040
02,congress,2011-11-20,000042,EB,ESCONS EN BLANC,000042,000042,000040
02,congress,2011-11-20,000043,ESPAÑA 2000,ESPAÑA 2000,000043,000043,000043
02,congress,2011-11-20,000044,EU-V,ESQUERDA UNIDA-OS VERDES: A ESQUERDA PLURAL,000044,000044,000088
02,congress,2011-11-20,000045,ESQUERRA,ESQUERRA REPUBLICANA,000045,000045,000045
02,congress,2011-11-20,000047,ERC-RI.CAT,ESQUERRA REPUBLICANA DE CATALUNYA-CATALUNYA SÍ,000047,000048,000045
02,congress,2011-11-20,000048,ERC - RI.CAT / ESQUERRA,ESQUERRA REPUBLICANA DE CATALUNYA-CATALUNYA SÍ,000048,000048,000045
02,congress,2011-11-20,000049,ERPV,ESQUERRA REPUBLICANA DEL PAÍS VALENCIÀ,000049,000049,000045
02,congress,2011-11-20,000050,EUPV-LV,ESQUERRA UNIDA DEL PAIS VALENCIA-LOS VERDES: L'ESQUERRA PLURAL,000050,000052,000088
02,congress,2011-11-20,000051,EUIB,ESQUERRA UNIDA ILLES BALEARS: LA IZQUIERDA PLURAL,000051,000051,000088
02,congress,2011-11-20,000052,EUPV-EV,ESQUERRA UNIDA PAÍS VALENCIÀ-ELS VERDS: L'ESQUERRA PLURAL,000052,000052,000088
02,congress,2011-11-20,000053,E.A.J.-P.N.V.,EUZKO ALDERDI JELTZALEA-PARTIDO NACIONALISTA VASCO,000053,000054,000054
02,congress,2011-11-20,000054,EAJ-PNV,EUZKO ALDERDI JELTZALEA-PARTIDO NACIONALISTA VASCO,000054,000054,000054
02,congress,2011-11-20,000055,FE DE LAS JONS,FALANGE ESPAÑOLA DE LAS J.O.N.S.,000055,000055,000055
02,congress,2011-11-20,000058,PFYV,FAMILIA Y VIDA,000058,000058,000058
02,congress,2011-11-20,000059,CYD,FORO CENTRO Y DEMOCRACIA,000059,000059,000059
02,congress,2011-11-20,000060,FAC,FORO DE CIUDADANOS,000060,000060,000060
02,congress,2011-11-20,000061,GBAI,GEROA BAI,000061,000061,000061
02,congress,2011-11-20,000063,HARTOS.ORG,HARTOS.ORG,000063,000063,000063
02,congress,2011-11-20,000064,H.D.,HIGIENE DEMOCRATICA,000064,000064,000064
02,congress,2011-11-20,000066,ICV-EUIA,INICIATIVA PER CATALUNYA VERDS-ESQUERRA UNIDA I ALTERNATIVA: L'ESQUERRA PLURAL,000066,000066,000088
02,congress,2011-11-20,000068,ICV-EUIA,INICIATIVA PER CATALUNYA VERDS-ESQUERRA UNIDA I ALTERNATIVA: L'ESQUERRA PLURAL,000068,000066,000088
02,congress,2011-11-20,000070,IU-LV,IU - LOS VERDES: LA IZQUIERDA PLURAL / EZKER ANITZA,000070,000090,000088
02,congress,2011-11-20,000071,IZQUIERDA-EZKERRA,IZQUIERDA-EZKERRA/LA IZQUIERDA PLURAL,000071,000071,000088
02,congress,2011-11-20,000072,IUC-IPH-LV,IZQUIERDA UNIDA CANARIA-INICIATIVA POR EL HIERRO-LOS VERDES: LA IZQUIERDA PLURAL,000072,000072,000088
02,congress,2011-11-20,000074,IU-IX,IZQUIERDA UNIDA DE ASTURIAS-IZQUIERDA XUNIDA D'ASTURIES:LA IZQUIERDA PLURAL,000074,000074,000088
02,congress,2011-11-20,000075,IUC,IZQUIERDA UNIDA DE CANTABRIA: LA IZQUIERDA PLURAL,000075,000075,000088
02,congress,2011-11-20,000077,IUCLM-LV,IZQUIERDA UNIDA DE CASTILLA-LA MANCHA-LOS VERDES: LA IZQUIERDA PLURAL,000077,000077,000088
02,congress,2011-11-20,000078,IUCM-LV,IZQUIERDA UNIDA DE CASTILLA-LA MANCHA-LOS VERDES: LA IZQUIERDA PLURAL,000078,000077,000088
02,congress,2011-11-20,000079,IUCL,IZQUIERDA UNIDA DE CASTILLA Y LEÓN: LA IZQUIERDA PLURAL,000079,000079,000088
02,congress,2011-11-20,000080,IU CYL,IZQUIERDA UNIDA DE CASTILLA Y LEÓN: LA IZQUIERDA PLURAL,000080,000079,000088
02,congress,2011-11-20,000081,IUCL,IZQUIERDA UNIDA DE CASTILLA Y LEON: LA IZQUIERDA PLURAL (IUCL),000081,000079,000088
02,congress,2011-11-20,000082,IUCYL,IZQUIERDA UNIDA DE CASTILLA Y LEON: LA IZQUIERDA PLURAL (IUCL),000082,000079,000088
02,congress,2011-11-20,000085,I.U.,IZQUIERDA UNIDA-LA IZQUIERDA PLURAL,000085,000085,000088
02,congress,2011-11-20,000086,IULV-CA,IZQUIERDA UNIDA LOS VERDES-CONVOCATORIA POR ANDALUCÍA: LA IZQUIERDA PLURAL,000086,000086,000088
02,congress,2011-11-20,000087,IULV-CA,IZQUIERDA UNIDA LOS VERDES-CONVOCATORIA POR ANDALUCÍA: LA IZQUIERDA PLURAL(IULV-CA),000087,000086,000088
02,congress,2011-11-20,000088,IU-LV,IZQUIERDA UNIDA-LOS VERDES: LA IZQUIERDA PLURAL,000088,000088,000088
02,congress,2011-11-20,000089,I.U.,IZQUIERDA UNIDA-LOS VERDES: LA IZQUIERDA PLURAL/EZKER ANITZA (IU-LV),000089,000090,000088
02,congress,2011-11-20,000090,IU-LV,IZQUIERDA UNIDA-LOS VERDES: LA IZQUIERDA PLURAL/EZKER ANITZA,000090,000090,000088
02,congress,2011-11-20,000091,IU-PDSC,IZQUIERDA UNIDA - PARTIDO DEMOCRÁTICO Y SOCIAL DE CEUTA: LA IZQUIERDA PLURAL,000091,000091,000088
02,congress,2011-11-20,000092,IUV-RM,IZQUIERDA UNIDA-VERDES DE LA REGION DE MURCIA: LA IZQUIERDA PLURAL,000092,000092,000088
02,congress,2011-11-20,000093,IU-VERDES-SIEX: LA IZQUIERDA PLURAL,IZQUIERDA UNIDA VERDES-SOCIALISTAS INDEPENDIENTES DE EXTREMADURA: LA IZQUIERDA PLURAL,000093,000094,000088
02,congress,2011-11-20,000094,IU-V-SIEX: LA IZQUIERDA PLURAL,IZQUIERDA UNIDA VERDES-SOCIALISTAS INDEPENDIENTES DE EXTREMADURA: LA IZQUIERDA PLURAL,000094,000094,000088
02,congress,2011-11-20,000099,LV-GV,LOS VERDES-GRUPO VERDE,000099,000099,000099
02,congress,2011-11-20,000103,+MAS+,MUERTE AL SISTEMA,000103,000103,000103
02,congress,2011-11-20,000105,P.A.,PARTIDO ANDALUCISTA,000105,000106,000106
02,congress,2011-11-20,000106,PA,PARTIDO ANDALUCISTA,000106,000106,000106
02,congress,2011-11-20,000107,PACMA,PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL,000107,000107,000107
02,congress,2011-11-20,000108,PACMA,PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL,000108,000107,000107
02,congress,2011-11-20,000109,PCAS,PARTIDO CASTELLANO,000109,000109,000109
02,congress,2011-11-20,000110,P.C.P.E.,PARTIDO COMUNISTA DE LOS PUEBLOS DE ESPAÑA,000110,000110,000110
02,congress,2011-11-20,000111,PCPE,PARTIDO COMUNISTA DE LOS PUEBLOS DE ESPAÑA,000111,000110,000110
02,congress,2011-11-20,000112,PCAL,PARTIDO DE CASTILLA Y LEÓN,000112,000112,000109
02,congress,2011-11-20,000113,INTERNET,PARTIDO DE INTERNET,000113,000113,000113
02,congress,2011-11-20,000114,P-LIB,PARTIDO DE LA LIBERTAD INDIVIDUAL,000114,000114,000114
02,congress,2011-11-20,000117,PDYC,PARTIDO DEMOCRATICO Y CONSTITUCIONAL,000117,000117,000117
02,congress,2011-11-20,000118,PSDEG-PSOE,PARTIDO DOS SOCIALISTAS DE GALICIA - PARTIDO SOCIALISTA OBRERO ESPAÑOL,000118,000118,000137
02,congress,2011-11-20,000119,PSDEG-PSOE,PARTIDO DOS SOCIALISTAS DE GALICIA - PSOE,000119,000118,000137
02,congress,2011-11-20,000122,PH,PARTIDO HUMANISTA,000122,000122,000122
02,congress,2011-11-20,000123,P.O.S.I.,PARTIDO OBRERO SOCIALISTA INTERNACIONALISTA,000123,000123,000124
02,congress,2011-11-20,000124,POSI,PARTIDO OBRERO SOCIALISTA INTERNACIONALISTA,000124,000124,000124
02,congress,2011-11-20,000125,P.R.D.E.,PARTIDO PARA LA REGENERACION DE LA DEMOCRACIA EN ESPAÑA,000125,000125,000125
02,congress,2011-11-20,000126,PIRATA,PARTIDO PIRATA,000126,000126,000126
02,congress,2011-11-20,000127,P.P.,PARTIDO POPULAR,000127,000128,000128
02,congress,2011-11-20,000128,PP,PARTIDO POPULAR,000128,000128,000128
02,congress,2011-11-20,000129,PP-PAR,PARTIDO POPULAR EN COALICIÓN CON EL PARTIDO ARAGONÉS,000129,000129,000128
02,congress,2011-11-20,000130,P.P-E.U.,PARTIDO POPULAR-EXTREMADURA UNIDA,000130,000131,000128
02,congress,2011-11-20,000131,PP-EU,PARTIDO POPULAR-EXTREMADURA UNIDA,000131,000131,000128
02,congress,2011-11-20,000132,P.R.C.,PARTIDO REGIONALISTA DE CANTABRIA,000132,000132,000132
02,congress,2011-11-20,000133,PREPAL,PARTIDO REGIONALISTA DEL PAIS LEONES,000133,000133,000133
02,congress,2011-11-20,000134,PRAO,PARTIDO REGIONALISTA POR ANDALUCIA ORIENTAL,000134,000134,000134
02,congress,2011-11-20,000135,PSE-EE (PSOE),PARTIDO SOCIALISTA DE EUSKADI-EUSKADIKO EZKERRA (PSOE),000135,000135,000137
02,congress,2011-11-20,000136,P.S.O.E.,PARTIDO SOCIALISTA OBRERO ESPAÑOL,000136,000137,000137
02,congress,2011-11-20,000137,PSOE,PARTIDO SOCIALISTA OBRERO ESPAÑOL,000137,000137,000137
02,congress,2011-11-20,000138,PACMA,PARTIT ANIMALISTA CONTRA EL MALTRACTAMENT ANIMAL,000138,000107,000107
02,congress,2011-11-20,000139,PCPC,PARTIT COMUNISTA DEL POBLE DE CATALUNYA,000139,000139,000110
02,congress,2011-11-20,000140,P.C.P.E.,PARTIT COMUNISTA DELS POBLES D'ESPANYA,000140,000110,000110
02,congress,2011-11-20,000141,PSC-PSOE,PARTIT DELS SOCIALISTES DE CATALUNYA,000141,000141,000137
02,congress,2011-11-20,000144,P.P.,PARTIT POPULAR/PARTIDO POPULAR,000144,000128,000128
02,congress,2011-11-20,000145,PRE-R,PARTIT REPUBLICÀ D'ESQUERRA-REPUBLICANS,000145,000145,000145
02,congress,2011-11-20,000147,PUM+J,PER UN MÓN MÉS JUST,000147,000147,000150
02,congress,2011-11-20,000148,PIRATA.CAT,PIRATES DE CATALUNYA,000148,000148,000148
02,congress,2011-11-20,000149,PXC,PLATAFORMA PER CATALUNYA,000149,000149,000149
02,congress,2011-11-20,000150,PUM+J,POR UN MUNDO MÁS JUSTO,000150,000150,000150
02,congress,2011-11-20,000151,PSM-IV-EXM-EQUO,PSM-INICIATIVA VERDS-ENTESA-EQUO,000151,000151,000039
02,congress,2011-11-20,000152,RPS,REPUBLICANOS,000152,000152,000152
02,congress,2011-11-20,000154,SSP-SXTF-EQUO,"SÍ SE PUEDE, SOCIALISTAS POR TENERIFE, EQUO",000154,000039,000039
02,congress,2011-11-20,000157,SXT,SOCIALISTAS POR TERUEL,000157,000157,000157
02,congress,2011-11-20,000158,SAIN,SOLIDARIDAD Y AUTOGESTION INTERNACIONALISTA,000158,000158,000158
02,congress,2011-11-20,000159,UNIDAD DEL PUEBLO,UNIDAD DEL PUEBLO,000159,000159,000159
02,congress,2011-11-20,000160,U.R.C.L.,UNIDAD REGIONALISTA DE CASTILLA Y LEON,000160,000160,000160
02,congress,2011-11-20,000161,U.C.E.,UNIFICACIÓN COMUNISTA DE ESPAÑA,000161,000162,000162
02,congress,2011-11-20,000162,UCE,UNIFICACIÓN COMUNISTA DE ESPAÑA,000162,000162,000162
02,congress,2011-11-20,000165,U.C.I.T.,UNION DE CIUDADANOS INDEPENDIENTES DE TOLEDO,000165,000165,000165
02,congress,2011-11-20,000167,UPN-PP,UNIÓN DEL PUEBLO NAVARRO EN COALICIÓN CON EL PARTIDO POPULAR,000167,000167,000128
02,congress,2011-11-20,000168,UPYD,UNIÓN PROGRESO Y DEMOCRACIA,000168,000168,000168
02,congress,2011-11-20,000169,UXV,UNITS X VALENCIA,000169,000169,000169
