cod_elec,type_elec,date_elec,id_candidacies,abbrev_candidacies,name_candidacies,cod_candidacies_prov,cod_candidacies_ccaa,cod_candidacies_nat
02,congress,2015-12-20,000438,PSC-PSOE,PARTIT DELS SOCIALISTES DE CATALUNYA,903534,903534,903484
02,congress,2015-12-20,000439,PSOE-NCA,PARTIDO SOCIALISTA OBRERO ESPAÑOL-NUEVA CANARIAS,904759,904759,903484
02,congress,2015-12-20,000441,C'S,CIUTADANS-PARTIDO DE LA CIUDADANÍA,901079,901079,901079
02,congress,2015-12-20,000443,PP-FORO,PARTIDO POPULAR-FORO,904762,904762,903316
02,congress,2015-12-20,000444,VOX,VOX,904688,904688,904688
02,congress,2015-12-20,000445,C'S,CIUDADANOS-PARTIDO DE LA CIUDADANÍA,901079,901079,901079
02,congress,2015-12-20,000448,UPYD,UNIÓN PROGRESO Y DEMOCRACIA,904475,904475,904475
02,congress,2015-12-20,000468,VOX,VOX,904688,904688,904688
02,congress,2015-12-20,000471,SOMVAL,SOM VALENCIANS,904003,904003,904003
02,congress,2015-12-20,000472,"ARA, PV","ARA, PAÍS VALENCIÀ",904772,904772,904772
02,congress,2015-12-20,000473,UPYD,UNIÓN PROGRESO Y DEMOCRACIA,904475,904475,904475
02,congress,2015-12-20,000475,C'S,CIUDADANOS-PARTIDO DE LA CIUDADANÍA,901079,901079,901079
02,congress,2015-12-20,000479,PACMA,PARTIDO ANIMALISTA CONTRA O MALTRATO ANIMAL,902744,902744,902744
02,congress,2015-12-20,000481,EH BILDU,EUSKAL HERRIA BILDU,901528,901528,901528
02,congress,2015-12-20,000482,ARAPV,"ARA, PAÍS VALENCIÀ",904772,904772,904772
02,congress,2015-12-20,000484,SAIN,SOLIDARIDAD Y AUTOGESTIÓN INTERNACIONALISTA,903985,903985,903985
02,congress,2015-12-20,000486,PP,PARTIDO POPULAR,903316,903316,903316
02,congress,2015-12-20,000489,PACMA,PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL,902744,902744,902744
02,congress,2015-12-20,000491,UPYD,UNIÓN PROGRESO Y DEMOCRACIA (UPYD),904475,904475,904475
02,congress,2015-12-20,000495,PCPC,PARTIDO COMUNISTA DEL PUEBLO CANARIO,904783,904783,902816
02,congress,2015-12-20,000496,C'S,CIUDADANOS PARTIDO DE LA CIUDADANÍA,901079,901079,901079
02,congress,2015-12-20,000497,UPYD,UNIÓN PROGRESO Y DEMOCRACIA,904475,904475,904475
02,congress,2015-12-20,000501,PSOE,PARTIDO SOCIALISTA OBRERO ESPAÑOL,903484,903484,903484
02,congress,2015-12-20,000502,PCPE,PARTIDO COMUNISTA DE LOS PUEBLOS DE ESPAÑA,902816,902816,902816
02,congress,2015-12-20,000506,UPYD,UNIÓN PROGRESO Y DEMOCRACIA,904475,904475,904475
02,congress,2015-12-20,000508,PACMA,PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL,902744,902744,902744
02,congress,2015-12-20,000509,PSOE,PARTIDO SOCIALISTA OBRERO ESPAÑOL,903484,903484,903484
02,congress,2015-12-20,000510,PACMA,PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL,902744,902744,902744
02,congress,2015-12-20,000511,EUPV-UPEC,"UNITAT POPULAR:ESQUERRA UNIDA DEL PAÍS VALENCIÀ, U",904850,904850,904850
02,congress,2015-12-20,000519,IU-UPEC,"UNIDAD POPULAR: IZQUIERDA UNIDA, UNIDAD POPULAR EN",904850,904850,904850
02,congress,2015-12-20,000521,VOX,VOX,904688,904688,904688
02,congress,2015-12-20,000524,PCPE,PARTIDO COMUNISTA DE LOS PUEBLOS DE ESPAÑA,902816,902816,902816
02,congress,2015-12-20,000525,PACMA,PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL,902744,902744,902744
02,congress,2015-12-20,000526,C'S,CIUDADANOS-PARTIDO DE LA CIUDADANÍA,901079,901079,901079
02,congress,2015-12-20,000527,PCPE,PARTIDO COMUNISTA DE LOS PUEBLOS DE ESPAÑA,902816,902816,902816
02,congress,2015-12-20,000530,PODEMOS-AHA,PODEMOS/AHAL DUGU,903736,903736,903736
02,congress,2015-12-20,000531,IU-UPEC,"UNIDAD POPULAR: IZQUIERDA UNIDA, UNIDAD POPULAR EN",904850,904850,904850
02,congress,2015-12-20,000537,PSOE,PARTIDO SOCIALISTA OBRERO ESPAÑOL,903484,903484,903484
02,congress,2015-12-20,000540,PP,PARTIDO POPULAR,903316,903316,903316
02,congress,2015-12-20,000546,RECORTES CE,RECORTES CERO-GRUPO VERDE,904911,904911,904911
02,congress,2015-12-20,000548,PODEMOS,PODEMOS,903736,903736,903736
02,congress,2015-12-20,000551,CANARIAS DE,"CANARIAS DECIDE: LOS VERDES, UNIDAD DEL PUEBLO Y A",904714,904714,904714
02,congress,2015-12-20,000554,PACMA,PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL,902744,902744,902744
02,congress,2015-12-20,000560,UNIO.CAT,UNIÓ DEMOCRÀTICA DE CATALUNYA,904223,904223,904223
02,congress,2015-12-20,000561,PCPE,PARTIDO COMUNISTA DE LOS PUEBLOS DE ESPAÑA,902816,902816,902816
02,congress,2015-12-20,000562,ERC-CATSI,ESQUERRA REPUBLICANA DE CATALUNYA-CATALUNYA SÍ,905063,905063,905063
02,congress,2015-12-20,000563,PP,PARTIDO POPULAR,903316,903316,903316
02,congress,2015-12-20,000565,PACMA,PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL,902744,902744,902744
02,congress,2015-12-20,000566,EH BILDU,EUSKAL HERRIA BILDU (EH BILDU),901528,901528,901528
02,congress,2015-12-20,000568,UPYD,UNIÓN PROGRESO Y DEMOCRACIA,904475,904475,904475
02,congress,2015-12-20,000569,RECORTES CE,RECORTES CERO-GRUPO VERDE,904911,904911,904911
02,congress,2015-12-20,000570,PREPAL,PARTIDO REGIONALISTA DEL PAÍS LEONÉS,903377,903377,903377
02,congress,2015-12-20,000578,UPYD,UNIÓN PROGRESO Y DEMOCRACIA,904475,904475,904475
02,congress,2015-12-20,000580,PP,PARTIDO POPULAR,903316,903316,903316
02,congress,2015-12-20,000581,UPYD,UNIÓN PROGRESO Y DEMOCRACIA,904475,904475,904475
02,congress,2015-12-20,000583,PACMA,PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL,902744,902744,902744
02,congress,2015-12-20,000584,UPYD,UNIÓN PROGRESO Y DEMOCRACIA,904475,904475,904475
02,congress,2015-12-20,000585,PODEMOS,PODEMOS,903736,903736,903736
02,congress,2015-12-20,000588,DL,DEMOCRÀCIA I LLIBERTAT. CONVERGÈNCIA. DEMÒCRATES.,904991,904991,904991
02,congress,2015-12-20,000589,UPYD,UNIÓN PROGRESO Y DEMOCRACIA,904475,904475,904475
02,congress,2015-12-20,000593,EB,ESCAÑOS EN BLANCO,901471,901471,901471
02,congress,2015-12-20,000594,PACMA,PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL (PACM,902744,902744,902744
02,congress,2015-12-20,000595,PACMA,PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL,902744,902744,902744
02,congress,2015-12-20,000596,UPYD,UNIÓN PROGRESO Y DEMOCRACIA,904475,904475,904475
02,congress,2015-12-20,000600,RECORTES CE,RECORTES CERO-GRUPO VERDE,904911,904911,904911
02,congress,2015-12-20,000602,PACMA,PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL,902744,902744,902744
02,congress,2015-12-20,000607,RECORTES CE,RECORTES CERO-GRUPO VERDE,904911,904911,904911
02,congress,2015-12-20,000608,PACMA,PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL,902744,902744,902744
02,congress,2015-12-20,000609,PODEMOS,PODEMOS,903736,903736,903736
02,congress,2015-12-20,000610,PACMA,PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL,902744,902744,902744
02,congress,2015-12-20,000614,UPYD,UNIÓN PROGRESO Y DEMOCRACIA,904475,904475,904475
02,congress,2015-12-20,000615,PACMA,PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL,902744,902744,902744
02,congress,2015-12-20,000616,PSDEG-PSOE,PARTIDO DOS SOCIALISTAS DE GALICIA-PSOE,904805,904805,903484
02,congress,2015-12-20,000620,C'S,CIUDADANOS-PARTIDO DE LA CIUDADANÍA,901079,901079,901079
02,congress,2015-12-20,000623,IU-CHA-UPEC,"UNIDAD POPULAR EN ARAGÓN: IZQUIERDA UNIDA, CHUNTA",904850,904850,904850
02,congress,2015-12-20,000624,FE DE LAS J,FALANGE ESPAÑOLA DE LAS JONS,901543,901543,901543
02,congress,2015-12-20,000625,UPYD,UNIÓN PROGRESO Y DEMOCRACIA,904475,904475,904475
02,congress,2015-12-20,000626,C'S,CIUDADANOS-PARTIDO DE LA CIUDADANÍA,901079,901079,901079
02,congress,2015-12-20,000627,PACMA,PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL,902744,902744,902744
02,congress,2015-12-20,000629,SAIN,SOLIDARIDAD Y AUTOGESTIÓN INTERNACIONALISTA,903985,903985,903985
02,congress,2015-12-20,000630,RECORTES CE,RECORTES CERO-GRUPO VERDE,904911,904911,904911
02,congress,2015-12-20,000633,RECORTES CE,RECORTES CERO-GRUPO VERDE,904911,904911,904911
02,congress,2015-12-20,000635,PT,PARTIDO DA TERRA,902829,902829,902829
02,congress,2015-12-20,000636,P-LIB,PARTIDO LIBERTARIO,903237,903237,903237
02,congress,2015-12-20,000637,RECORTES CE,RECORTES CERO-GRUPO VERDE,904911,904911,904911
02,congress,2015-12-20,000638,UPYD,UNIÓN PROGRESO Y DEMOCRACIA,904475,904475,904475
02,congress,2015-12-20,000639,PODEMOS,PODEMOS,903736,903736,903736
02,congress,2015-12-20,000640,RECORTES CE,RECORTES CERO-GRUPO VERDE,904911,904911,904911
02,congress,2015-12-20,000642,PACMA,PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL,902744,902744,902744
02,congress,2015-12-20,000643,C'S,CIUDADANOS-PARTIDO DE LA CIUDADANÍA,901079,901079,901079
02,congress,2015-12-20,000644,EB,ESCAÑOS EN BLANCO,901471,901471,901471
02,congress,2015-12-20,000646,EL PI,EL PI - PROPOSTA PER LES ILLES,901412,901412,901412
02,congress,2015-12-20,000648,VOX,VOX,904688,904688,904688
02,congress,2015-12-20,000649,CILUS,CIUDADANOS LIBRES UNIDOS,901033,901033,901033
02,congress,2015-12-20,000652,PACMA,PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL,902744,902744,902744
02,congress,2015-12-20,000654,IU-UPEC,"UNIDAD POPULAR: IZQUIERDA UNIDA, UNIDAD POPULAR EN",904850,904850,904850
02,congress,2015-12-20,000658,UPYD,UNIÓN PROGRESO Y DEMOCRACIA,904475,904475,904475
02,congress,2015-12-20,000660,RECORTES CE,RECORTES CERO-GRUPO VERDE,904911,904911,904911
02,congress,2015-12-20,000661,PSOE,PARTIDO SOCIALISTA OBRERO ESPAÑOL,903484,903484,903484
02,congress,2015-12-20,000663,UPYD,UNIÓN PROGRESO Y DEMOCRACIA,904475,904475,904475
02,congress,2015-12-20,000665,IU-UPEC,UNIDAD POPULAR-ORAIN BATERA:EZKER ANITZA-IZQUIERDA,904850,904850,904850
02,congress,2015-12-20,000668,C'S,CIUDADANOS-PARTIDO DE LA CIUDADANÍA,901079,901079,901079
02,congress,2015-12-20,000669,PREPAL,PARTIDO REGIONALISTA DEL PAÍS LEONÉS,903377,903377,903377
02,congress,2015-12-20,000672,VOX,VOX,904688,904688,904688
02,congress,2015-12-20,000674,CCA-PNC,COALICIÓN CANARIA-PARTIDO NACIONALISTA CANARIO,904744,904744,904744
02,congress,2015-12-20,000676,PP,PARTIDO POPULAR,903316,903316,903316
02,congress,2015-12-20,000677,VOX,VOX,904688,904688,904688
02,congress,2015-12-20,000682,IU-UPEC,UNIDAD POPULAR- ORAIN BATERA:EZKER ANITZA-IZQUIERD,904850,904850,904850
02,congress,2015-12-20,000686,PP,PARTIDO POPULAR,903316,903316,903316
02,congress,2015-12-20,000687,FE DE LAS J,FALANGE ESPAÑOLA DE LAS JONS,901543,901543,901543
02,congress,2015-12-20,000690,"IULV-CA, UP",UNIDAD POPULAR: IZQUIERDA UNIDA LOS VERDES-CONVOCA,904850,904850,904850
02,congress,2015-12-20,000691,PH,PARTIDO HUMANISTA,903047,903047,903047
02,congress,2015-12-20,000696,UPYD,UNIÓN PROGRESO Y DEMOCRACIA,904475,904475,904475
02,congress,2015-12-20,000701,P-LIB,PARTIDO LIBERTARIO,903237,903237,903237
02,congress,2015-12-20,000705,RECORTES CE,RECORTES CERO-GRUPO VERDE,904911,904911,904911
02,congress,2015-12-20,000706,"IULV-CA,UPE",UNIDAD POPULAR: IZQUIERDA UNIDA LOS VERDES-CONVOCA,904850,904850,904850
02,congress,2015-12-20,000707,IU-UPEC,"UNIDAD POPULAR: IZQUIERDA UNIDA, UNIDAD POPULAR EN",904850,904850,904850
02,congress,2015-12-20,000708,UPYD,UNIÓN PROGRESO Y DEMOCRACIA,904475,904475,904475
02,congress,2015-12-20,000711,PCPE,PARTIDO COMUNISTA DE LOS PUEBLOS DE ESPAÑA,902816,902816,902816
02,congress,2015-12-20,000712,VOX,VOX,904688,904688,904688
02,congress,2015-12-20,000715,PACMA,PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL,902744,902744,902744
02,congress,2015-12-20,000718,PACMA,PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL,902744,902744,902744
02,congress,2015-12-20,000719,P-LIB,PARTIDO LIBERTARIO,903237,903237,903237
02,congress,2015-12-20,000720,PODEMOS,PODEMOS,903736,903736,903736
02,congress,2015-12-20,000724,PODEMOS,PODEMOS,903736,903736,903736
02,congress,2015-12-20,000725,UPYD,UNIÓN PROGRESO Y DEMOCRACIA,904475,904475,904475
02,congress,2015-12-20,000729,UPYD,UNIÓN PROGRESO Y DEMOCRACIA,904475,904475,904475
02,congress,2015-12-20,000733,EB,ESCAÑOS EN BLANCO,901471,901471,901471
02,congress,2015-12-20,000734,RECORTES CE,RECORTES CERO-GRUPO VERDE,904911,904911,904911
02,congress,2015-12-20,000738,C'S,"CIUDADANOS, PARTIDO DE LA CIUDADANÍA",901079,901079,901079
02,congress,2015-12-20,000740,PACMA,PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL,902744,902744,902744
02,congress,2015-12-20,000744,PCPE,PARTIDO COMUNISTA DE LOS PUEBLOS DE ESPAÑA,902816,902816,902816
02,congress,2015-12-20,000745,PODEMOS,PODEMOS,903736,903736,903736
02,congress,2015-12-20,000748,PODEMOS-AHA,PODEMOS-AHAL DUGU,903736,903736,903736
02,congress,2015-12-20,000749,PODEMOS,PODEMOS,903736,903736,903736
02,congress,2015-12-20,000755,PP,PARTIDO POPULAR,903316,903316,903316
02,congress,2015-12-20,000757,EB - AZ,ESCAÑOS EN BLANCO - AULKI ZURIAK,901471,901471,901471
02,congress,2015-12-20,000760,IFEM,INICIATIVA FEMINISTA,902171,902171,902171
02,congress,2015-12-20,000761,UPYD,UNIÓN PROGRESO Y DEMOCRACIA,904475,904475,904475
02,congress,2015-12-20,000762,DL,DEMOCRÀCIA I LLIBERTAT. CONVERGÈNCIA. DEMÒCRATES.,904991,904991,904991
02,congress,2015-12-20,000764,RECORTES CE,RECORTES CERO-GRUPO VERDE,904911,904911,904911
02,congress,2015-12-20,000765,UPYD,UNIÓN PROGRESO Y DEMOCRACIA,904475,904475,904475
02,congress,2015-12-20,000766,"IULV-CA, UP",UNIDAD POPULAR: IZQUIERDA UNIDA LOS VERDES-CONVOCA,904850,904850,904850
02,congress,2015-12-20,000768,IU-UPEC,"UNIDAD POPULAR: IZQUIERDA UNIDA, UNIDAD POPULAR EN",904850,904850,904850
02,congress,2015-12-20,000771,IU-B-UPEC,"UNIDAD POPULAR-ORAIN BATERA:IZQUIERDA UNIDA, BATZA",904850,904850,904850
02,congress,2015-12-20,000777,RECORTES CE,RECORTES CERO-GRUPO VERDE,904911,904911,904911
02,congress,2015-12-20,000779,PACMA,PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL,902744,902744,902744
02,congress,2015-12-20,000780,PREPAL,PARTIDO REGIONALISTA DEL PAÍS LEONÉS,903377,903377,903377
02,congress,2015-12-20,000783,PH,PARTIDO HUMANISTA,903047,903047,903047
02,congress,2015-12-20,000785,UPYD,UNIÓN PROGRESO Y DEMOCRACIA,904475,904475,904475
02,congress,2015-12-20,000786,VOX,VOX,904688,904688,904688
02,congress,2015-12-20,000787,SAIN,SOLIDARIDAD Y AUTOGESTIÓN INTERNACIONALISTA,903985,903985,903985
02,congress,2015-12-20,000789,PODEMOS,PODEMOS,903736,903736,903736
02,congress,2015-12-20,000790,EU-EX,EXTREMADURA UNIDA-EXTREMEÑOS,904896,904896,904896
02,congress,2015-12-20,000795,UPYD,UNIÓN PROGRESO Y DEMOCRACIA,904475,904475,904475
02,congress,2015-12-20,000796,RECORTES CE,RECORTES CERO-GRUPO VERDE,904911,904911,904911
02,congress,2015-12-20,000798,PACMA,PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL,902744,902744,902744
02,congress,2015-12-20,000804,UPEC-IU-IZC,"UNIDAD POPULAR: IZQUIERDA UNIDA, UNIDAD POPULAR EN",904850,904850,904850
02,congress,2015-12-20,000806,PACMA,PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL,902744,902744,902744
02,congress,2015-12-20,000807,RECORTES CE,RECORTES CERO-GRUPO VERDE,904911,904911,904911
02,congress,2015-12-20,000809,PODEMOS,PODEMOS,903736,903736,903736
02,congress,2015-12-20,000811,UPYD,UNIÓN PROGRESO Y DEMOCRACIA,904475,904475,904475
02,congress,2015-12-20,000815,RECORTES CE,RECORTES CERO-GRUPO VERDE,904911,904911,904911
02,congress,2015-12-20,000816,IU-UPEC,"UNIDAD POPULAR: IZQUIERDA UNIDA, UNIDAD POPULAR EN",904850,904850,904850
02,congress,2015-12-20,000818,VOX,VOX,904688,904688,904688
02,congress,2015-12-20,000820,VOX,VOX,904688,904688,904688
02,congress,2015-12-20,000823,PODEMOS,PODEMOS,903736,903736,903736
02,congress,2015-12-20,000824,PODEMOS,PODEMOS,903736,903736,903736
02,congress,2015-12-20,000825,PODEMOS,PODEMOS,903736,903736,903736
02,congress,2015-12-20,000830,AJU,ANDALUCES DE JAÉN UNIDOS,904713,904713,904713
02,congress,2015-12-20,000831,RECORTES CE,RECORTES CERO-GRUPO VERDE,904911,904911,904911
02,congress,2015-12-20,000832,UNIDAD POPU,UNIDAD POPULAR-IZQUIERDA UNIDA,904850,904850,904850
02,congress,2015-12-20,000833,PCPE,PARTIDO COMUNISTA DE LOS PUEBLOS DE ESPAÑA,902816,902816,902816
02,congress,2015-12-20,000835,IU-UPEC,"UNIDAD POPULAR: IZQUIERDA UNIDA, UNIDAD POPULAR EN",904850,904850,904850
02,congress,2015-12-20,000836,X LA IZQUIE,X LA IZQUIERDA-LOS VERDES,904917,904917,904917
02,congress,2015-12-20,000837,ERC-CATSÍ,ESQUERRA REPUBLICANA DE CATALUNYA-CATALUNYA SÍ,905063,905063,905063
02,congress,2015-12-20,000838,EB,ESCAÑOS EN BLANCO,901471,901471,901471
02,congress,2015-12-20,000839,RECORTES CE,RECORTES CERO-GRUPO VERDE,904911,904911,904911
02,congress,2015-12-20,000840,PODEMOS,PODEMOS,903736,903736,903736
02,congress,2015-12-20,000843,IU-CHA-UPEC,"UNIDAD POPULAR EN ARAGÓN: IZQUIERDA UNIDA, CHUNTA",904850,904850,904850
02,congress,2015-12-20,000844,PODEMOS,PODEMOS,903736,903736,903736
02,congress,2015-12-20,000847,PODEMOS,PODEMOS,903736,903736,903736
02,congress,2015-12-20,000851,PODEMOS,PODEMOS,903736,903736,903736
02,congress,2015-12-20,000852,IU-UPEC,UNIDAD POPULAR: IZQUIERDA UNIDA-UNIDAD POPULAR EN,904850,904850,904850
02,congress,2015-12-20,000853,EB-AZ,ESCAÑOS EN BLANCO-AULKI ZURIAK,901471,901471,901471
02,congress,2015-12-20,000856,NÓS,NÓS-CANDIDATURA GALEGA (BNG-CG-FOGA-PCPG-PG),905026,905026,905026
02,congress,2015-12-20,000865,LN,"LIBERTAD NAVARRA, LIBERTATE NAFARRA",902394,902394,902394
02,congress,2015-12-20,000867,PCPE,PARTIDO COMUNISTA DE LOS PUEBLOS DE ESPAÑA,902816,902816,902816
02,congress,2015-12-20,000868,PODEMOS,PODEMOS,903736,903736,903736
02,congress,2015-12-20,000870,RECORTES CE,RECORTES CERO-GRUPO VERDE,904911,904911,904911
02,congress,2015-12-20,000872,IU-UPEC,"UNIDAD POPULAR: IZQUIERDA UNIDA, UNIDAD POPULAR EN",904850,904850,904850
02,congress,2015-12-20,000874,SAIN,SOLIDARIDAD Y AUTOGESTIÓN INTERNACIONALISTA,903985,903985,903985
02,congress,2015-12-20,000876,RECORTES CE,RECORTES CERO-GRUPO VERDE,904911,904911,904911
02,congress,2015-12-20,000878,PP,PARTIDO POPULAR,903316,903316,903316
02,congress,2015-12-20,000882,UPYD,UNIÓN PROGRESO Y DEMOCRACIA,904475,904475,904475
02,congress,2015-12-20,000884,FE DE LAS J,FALANGE ESPAÑOLA DE LAS JONS,901543,901543,901543
02,congress,2015-12-20,000885,EU-EX,EXTREMADURA UNIDA-EXTREMEÑOS,904896,904896,904896
02,congress,2015-12-20,000888,UPYD,UNIÓN PROGRESO Y DEMOCRACIA,904475,904475,904475
02,congress,2015-12-20,000889,PODEMOS,PODEMOS,903736,903736,903736
02,congress,2015-12-20,000893,EUPV-UPEC,"UNITAT POPULAR: ESQUERRA UNIDA DEL PAÍS VALENCIÀ,",904850,904850,904850
02,congress,2015-12-20,000894,UPYD,UNIÓN PROGRESO Y DEMOCRACIA,904475,904475,904475
02,congress,2015-12-20,000895,P-LIB,PARTIDO LIBERTARIO,903237,903237,903237
02,congress,2015-12-20,000897,RECORTES CE,RECORTES CERO-GRUPO VERDE,904911,904911,904911
02,congress,2015-12-20,000898,SAIN,SOLIDARIDAD Y AUTOGESTIÓN INTERNACIONALISTA,903985,903985,903985
02,congress,2015-12-20,000900,UPYD,UNIÓN PROGRESO Y DEMOCRACIA,904475,904475,904475
02,congress,2015-12-20,000902,RECORTES CE,RECORTES CERO-GRUPO VERDE,904911,904911,904911
02,congress,2015-12-20,000903,LN,"LIBERTAD NAVARRA, LIBERTATE NAFARRA (LN)",902394,902394,902394
02,congress,2015-12-20,000904,UPB: IU-UPE,"UNITAT POPULAR BALEARS: IZQUIERDA UNIDA, UNIDAD PO",904850,904850,904850
02,congress,2015-12-20,000907,CENTRO MODE,LOS VERDES-ECOPACIFISTAS,902442,902442,902442
02,congress,2015-12-20,000913,PACMA,PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL,902744,902744,902744
02,congress,2015-12-20,000914,VOX,VOX,904688,904688,904688
02,congress,2015-12-20,000917,PT,PARTIDO DA TERRA,902829,902829,902829
02,congress,2015-12-20,000918,UPYD,UNIÓN PROGRESO Y DEMOCRACIA,904475,904475,904475
02,congress,2015-12-20,000919,CCD,CIUDADANOS DE CENTRO DEMOCRÁTICO,900993,900993,900993
02,congress,2015-12-20,000920,PACMA,PARTIDO ANIMALISTA CONTRA O MALTRATO ANIMAL,902744,902744,902744
02,congress,2015-12-20,000923,PP,PARTIDO POPULAR,903316,903316,903316
02,congress,2015-12-20,000925,UPYD,UNIÓN PROGRESO Y DEMOCRACIA,904475,904475,904475
02,congress,2015-12-20,000927,SOMVAL,SOM VALENCIANS,904003,904003,904003
02,congress,2015-12-20,000928,PCPC,PARTIT COMUNISTA DEL POBLE DE CATALUNYA,903520,903520,902816
02,congress,2015-12-20,000930,DN,DEMOCRACIA NACIONAL,901335,901335,901335
02,congress,2015-12-20,000931,UPYD,UNIÓN PROGRESO Y DEMOCRACIA,904475,904475,904475
02,congress,2015-12-20,000936,PH,PARTIDO HUMANISTA,903047,903047,903047
02,congress,2015-12-20,000937,EN COMÚ,EN COMÚ PODEM,905033,905033,905033
02,congress,2015-12-20,000938,EN COMÚ,EN COMÚ PODEM,905033,905033,905033
02,congress,2015-12-20,000939,EH BILDU,EUSKAL HERRIA BILDU,901528,901528,901528
02,congress,2015-12-20,000943,"IULV-CA, UP",UNIDAD POPULAR: IZQUIERDA UNIDA LOS VERDES-CONVOCA,904850,904850,904850
02,congress,2015-12-20,000948,PCPE,PARTIDO COMUNISTA DE LOS PUEBLOS DE ESPAÑA,902816,902816,902816
02,congress,2015-12-20,000949,UPYD,UNIÓN PROGRESO Y DEMOCRACIA,904475,904475,904475
02,congress,2015-12-20,000950,NÓS,NÓS-CANDIDATURA GALEGA (BNG-CG-FOGA-PCPG-PG),905026,905026,905026
02,congress,2015-12-20,000952,"IULV-CA, UP",UNIDAD POPULAR: IZQUIERDA UNIDA LOS VERDES-CONVOCA,904850,904850,904850
02,congress,2015-12-20,000953,PH,PARTIDO HUMANISTA,903047,903047,903047
02,congress,2015-12-20,000955,NÓS,NÓS-CANDIDATURA GALEGA (BNG-CG-FOGA-PCPG-PG),905026,905026,905026
02,congress,2015-12-20,000956,VOX,VOX,904688,904688,904688
02,congress,2015-12-20,000960,PODEMOS-COM,COMPROMÍS-PODEMOS-ÉS EL MOMENT,905008,905008,905008
02,congress,2015-12-20,000961,EB,ESCONS EN BLANC/ESCAÑOS EN BLANCO,901471,901471,901471
02,congress,2015-12-20,000967,PCPE,PARTIDO COMUNISTA DE LOS PUEBLOS DE ESPAÑA,902816,902816,902816
02,congress,2015-12-20,000968,UPYD,UNIÓN PROGRESO Y DEMOCRACIA,904475,904475,904475
