cod_elec,type_elec,date_elec,id_candidacies,abbrev_candidacies,name_candidacies,cod_candidacies_prov,cod_candidacies_ccaa,cod_candidacies_nat
02,congress,2004-03-14,000113,PCDEC,PARTIT CARLI DE CATALUNYA,000113,000113,000107
02,congress,2004-03-14,000114,PDN,PARTIDO DEMOCRATA NACIONAL DE ESPAÑA,000114,000114,000114
02,congress,2004-03-14,000115,PFIV,PARTIDO FAMILIA I VIDA,000115,000116,000117
02,congress,2004-03-14,000116,PFIV,PARTIT FAMILIA I VIDA,000116,000116,000117
02,congress,2004-03-14,000117,PFYV,PARTIDO FAMILIA Y VIDA,000117,000117,000117
02,congress,2004-03-14,000118,PH,PARTIDO HUMANISTA,000118,000118,000118
02,congress,2004-03-14,000119,PHC,PARTIT HUMANISTA DE CATALUNYA,000119,000118,000118
02,congress,2004-03-14,000121,PKD,PARTIDO DEL KARMA DEMOCRATICO,000121,000121,000121
02,congress,2004-03-14,000122,PMAR,PARTIDO DEL MUTUO APOYO ROMANTICO,000122,000122,000122
02,congress,2004-03-14,000123,PCA,PARTIDO CARLISTA,000123,000123,000107
02,congress,2004-03-14,000125,PNC,PARTIDO NACIONALISTA CANARIO,000125,000125,000125
02,congress,2004-03-14,000126,PNCA,PARTIDO NACIONALISTA CALO,000126,000126,000126
02,congress,2004-03-14,000127,PNT,PARTIDO NACIONAL DE LOS TRABAJADORES,000127,000127,000127
02,congress,2004-03-14,000128,POSI,PARTIDO OBRERO SOCIALISTA INTERNACIONALISTA,000128,000128,000128
02,congress,2004-03-14,000129,POSI,PARTIT OBRER SOCIALISTA INTERNACIONALISTA,000129,000128,000128
02,congress,2004-03-14,000130,PP,PARTIDO POPULAR,000130,000130,000130
02,congress,2004-03-14,000131,PP,PARTIT POPULAR,000131,000130,000130
02,congress,2004-03-14,000132,PP,PARTIT POPULAR DE CATANLUNYA,000132,000130,000130
02,congress,2004-03-14,000133,PPCR,PARTIDO POSITIVISTA CRISTIANO,000133,000133,000133
02,congress,2004-03-14,000134,PREPAL,"SALAMANCA, ZAMORA, LEON PREPAL",000134,000134,000134
02,congress,2004-03-14,000135,PRF,PARTIDO REPUBLICANO,000135,000135,000135
02,congress,2004-03-14,000136,PRGU,PARTIDO REGIONALISTA DE GUADALAJARA,000136,000136,000136
02,congress,2004-03-14,000138,PSA,PARTIDO SOCIALISTA DE ANDALUCIA,000138,000138,000138
02,congress,2004-03-14,000140,PSC-PSOE,PARTIT DELS SOCIALISTES DE CATALUNYA,000140,000140,000146
02,congress,2004-03-14,000141,PSDA,PARTIDO SOCIAL-DEMOCRATA ANDALUZ,000141,000141,000141
02,congress,2004-03-14,000142,PSE-EE(PSOE),PARTIDO SOCIALISTA DE EUSKADI-EUSKADIKO EZKERRA,000142,000142,000146
02,congress,2004-03-14,000143,PSICV,P.SOCIALDEMOCRATA IND. DE LA COMUNITAT VALENCIANA,000143,000143,000143
02,congress,2004-03-14,000145,"PSM-EN,EU,EV,ER","PSM-ENTESA NACIONALISTA,ESQUERRA UNIDA,E.VERDS,ERC",000145,000145,000145
02,congress,2004-03-14,000146,PSOE,PARTIDO SOCIALISTA OBRERO ESPAÑOL,000146,000146,000146
02,congress,2004-03-14,000147,PSOE DE A,PARTIDO SOCIALISTA OBRERO ESPAÑOL DE ANDALUCIA,000147,000146,000146
02,congress,2004-03-14,000148,PSPC,PARTIDO SOCIALISTA DEL PUEBLO DE CEUTA,000148,000148,000148
02,congress,2004-03-14,000149,PSDEG-PSOE,PARTIDO DOS SOCIALISTAS DE GALICIA-PSOE,000149,000149,000146
02,congress,2004-03-14,000150,PTPRE,PARTIDO DE LOS TRABAJADORES EN PRECARIO,000150,000150,000150
02,congress,2004-03-14,000151,TC-PNC,TIERRA COMUNERA-PARTIDO NACIONALISTA CASTELLANO,000151,000151,000151
02,congress,2004-03-14,000152,TD,COALICIO TREBALLADORS PER LA DEMOCRACIA,000152,000152,000152
02,congress,2004-03-14,000153,UD CA,UNIDAD CASTELLANA,000153,000153,000153
02,congress,2004-03-14,000154,UCL,UNION CENTRISTA LIBERAL,000154,000154,000154
02,congress,2004-03-14,000155,UCM,UNIO CENTRISTES DE MENORCA,000155,000155,000155
02,congress,2004-03-14,000156,UM,UNIO MALLORQUINA,000156,000156,000156
02,congress,2004-03-14,000157,UN,UNION NACIONAL,000157,000157,000157
02,congress,2004-03-14,000158,UPB,UNION DEL PUEBLO BALEAR,000158,000158,000158
02,congress,2004-03-14,000159,UPL,UNION DEL PUEBLO LEONES,000159,000159,000159
02,congress,2004-03-14,000160,UPN-PP,UNION DEL PUEBLO NAVARRO EN COALICION CON EL PP,000160,000160,000130
02,congress,2004-03-14,000161,UPSA,UNION DEL PUEBLO SALMANTINO,000161,000161,000161
02,congress,2004-03-14,000162,VERDES,LOS VERDES DE ASTURIES,000162,000162,000162
02,congress,2004-03-14,000164,VERDES-IUC-AC25,INICIATIVA LOS VERDES-IZQUIERDA UNIDA-AL.CIUDADANA,000164,000164,000070
02,congress,2004-03-14,000165,ZU,ZAMORA UNIDA,000165,000165,000165
02,congress,2004-03-14,000166,PCPC,PARTIDO COMUNISTA DEL PUEBLO CASTELLANO,000166,000109,000111
02,congress,2004-03-14,000167,PCPC-PCPE,PARTIDO COMUNISTA DEL PUEBLO CASTELLANO-PCPE,000167,000109,000111
