cod_elec,type_elec,date_elec,id_candidacies,abbrev_candidacies,name_candidacies,cod_candidacies_prov,cod_candidacies_ccaa,cod_candidacies_nat
03,senate,1996-03-03,000103,PRV,PARTIDO ROJI-VERDE,000103,000103,000103
03,senate,1996-03-03,000104,PSC-PSOE,PARTIT DELS SOCIALISTES DE CATALUNYA,000104,000104,000108
03,senate,1996-03-03,000105,PSE-EE/PSOE,PARTIDO SOCIALISTA DE EUSKADI-EUSKADIKO EZKERRA,000105,000105,000108
03,senate,1996-03-03,000106,PSG-PSOE,PARTIDO DOS SOCIALISTAS DE GALICIA-PSOE,000106,000106,000108
03,senate,1996-03-03,000107,PSM-ENE,COALICION ELECTORAL PSM-ENE,000107,000107,000107
03,senate,1996-03-03,000108,PSOE,PARTIDO SOCIALISTA OBRERO ESPAÑOL,000108,000108,000108
03,senate,1996-03-03,000109,PSOE-A,PARTIDO SOCIALISTA OBRERO ESPAÑOL DE ANDALUCIA,000109,000109,000108
03,senate,1996-03-03,000110,PSPC,PARTIDO SOCIALISTA DEL PUEBLO DE CEUTA,000110,000110,000110
03,senate,1996-03-03,000111,SIEX,SOCIALISTAS INDEPENDIENTES DE EXTREMADURA,000111,000111,000111
03,senate,1996-03-03,000112,SOS,SOS NATURALEZA,000112,000112,000112
03,senate,1996-03-03,000113,TC-PNC,TIERRA COMUNERA-PARTIDO NACIONALISTA CASTELLANO,000113,000113,000113
03,senate,1996-03-03,000114,UA,UNIDAD ARAGONESA,000114,000114,000114
03,senate,1996-03-03,000115,UAD,UNIDAD ANDALUZA DEMOCRATICA,000115,000115,000115
03,senate,1996-03-03,000116,UC,UNION CENTRISTA,000116,000116,000116
03,senate,1996-03-03,000117,UI,UNIDAD IBERICA,000117,000117,000117
03,senate,1996-03-03,000118,UM,UNIO MALLORQUINA,000118,000118,000118
03,senate,1996-03-03,000119,UPL,UNION DEL PUEBLO LEONES,000119,000119,000119
03,senate,1996-03-03,000120,UPN-PP,UNION DEL PUEBLO NAVARRO-PARTIDO POPULAR,000120,000120,000091
03,senate,1996-03-03,000121,UPRA,UNION PROVINCIAL ALICANTINA,000121,000121,000121
03,senate,1996-03-03,000122,UPV-BN,UNITAT DEL POBLE VALENCIA-BLOC NACIONALISTA,000122,000122,000122
03,senate,1996-03-03,000123,URCL,UNIDAD REGIONALISTA DE CASTILLA Y LEON,000123,000123,000123
03,senate,1996-03-03,000124,UV,UNIO VALENCIANA,000124,000124,000124
03,senate,1996-03-03,000125,VDPA,VOZ DEL PUEBLO ANDALUZ,000125,000125,000125
03,senate,1996-03-03,000126,VE-EHB,VERDES EUROPEOS-EUSKAL HERRIKO BERDEAK,000126,000060,000058
03,senate,1996-03-03,000127,VE-VG,LOS VERDES EUROPEOS-OS VERDES DE GALICIA,000127,000127,000058
03,senate,1996-03-03,000128,VERDES,LOS VERDES DE ASTURIES,000128,000128,000058
03,senate,1996-03-03,000129,VG,OS VERDES DE GALICIA,000129,000127,000058
03,senate,1996-03-03,000132,PSOE,PARTIDO SOCIALISTA OBRERO ESPAÑOL,000132,000109,000108
