cod_elec,type_elec,date_elec,turn,cod_INE_prov,cod_mun_district,cod_INE_mun,id_candidacies,order,holder,name,surname,sex,id_card,elected
02,congress,1993-06-06,1,19,9,999,000002,2,TRUE,LUIS DE GRANDES PASCUAL,, ,0000000000,TRUE
02,congress,1993-06-06,1,19,9,999,000002,3,TRUE,LUIS ROMERO DEL AMO,, ,0000000000,FALSE
02,congress,1993-06-06,1,20,9,999,000002,1,TRUE,JOSE EUGENIO AZPIROZ VILL,AR, ,0000000000,TRUE
02,congress,1993-06-06,1,20,9,999,000002,2,TRUE,RICARDO HUESO ABANCENS,, ,0000000000,FALSE
02,congress,1993-06-06,1,20,9,999,000002,3,TRUE,CARMEN NAGEL TEJADA,, ,0000000000,FALSE
02,congress,1993-06-06,1,20,9,999,000002,4,TRUE,ANDRES BERNABE RODRIGUEZ,, ,0000000000,FALSE
02,congress,1993-06-06,1,20,9,999,000002,5,TRUE,JOSE CARLOS GARCIA PAREDE,S, ,0000000000,FALSE
02,congress,1993-06-06,1,20,9,999,000002,6,TRUE,JAIME MAYOR OREJA,, ,0000000000,FALSE
02,congress,1993-06-06,1,21,9,999,000002,1,TRUE,EMILIANO SANZ ESCALERA,, ,0000000000,TRUE
02,congress,1993-06-06,1,21,9,999,000002,2,TRUE,MARIA DEL PILAR PULGAR FR,AILE, ,0000000000,TRUE
02,congress,1993-06-06,1,21,9,999,000002,3,TRUE,WENCESLAO ALBERTO FONT BR,IONES, ,0000000000,FALSE
02,congress,1993-06-06,1,21,9,999,000002,4,TRUE,ANA MARIA BAÑEZ RIVERA,, ,0000000000,FALSE
02,congress,1993-06-06,1,21,9,999,000002,5,TRUE,MANUEL SABORIT HERNANDIS,, ,0000000000,FALSE
02,congress,1993-06-06,1,22,9,999,000002,1,TRUE,ROSA VILLALON RICO,, ,0000000000,TRUE
02,congress,1993-06-06,1,22,9,999,000002,2,TRUE,AURORA ABAD RUIZ,, ,0000000000,FALSE
02,congress,1993-06-06,1,22,9,999,000002,3,TRUE,ANGEL MARIA MUZAS ROTA,, ,0000000000,FALSE
02,congress,1993-06-06,1,23,9,999,000002,1,TRUE,GABINO PUCHE RODRIGUEZ-AC,OSTA, ,0000000000,TRUE
02,congress,1993-06-06,1,23,9,999,000002,2,TRUE,LUIS DE TORRES GOMEZ,, ,0000000000,TRUE
02,congress,1993-06-06,1,23,9,999,000002,3,TRUE,JUAN PIZARRO NAVARRETE,, ,0000000000,FALSE
02,congress,1993-06-06,1,23,9,999,000002,4,TRUE,SOFIA CASTELLO NICAS,, ,0000000000,FALSE
02,congress,1993-06-06,1,23,9,999,000002,5,TRUE,FRANCISCO ARMIJO HIGUERAS,, ,0000000000,FALSE
02,congress,1993-06-06,1,23,9,999,000002,6,TRUE,MARIA INOCENCIA SANCHEZ A,LCAIDE, ,0000000000,FALSE
02,congress,1993-06-06,1,24,9,999,000002,1,TRUE,MANUEL NUÑEZ PEREZ,, ,0000000000,TRUE
02,congress,1993-06-06,1,24,9,999,000002,2,TRUE,JUAN MORANO MASA,, ,0000000000,TRUE
02,congress,1993-06-06,1,24,9,999,000002,3,TRUE,ANGEL ESCUREDO FRANCO,, ,0000000000,TRUE
02,congress,1993-06-06,1,24,9,999,000002,4,TRUE,EMILIO GUTIERREZ FERNANDE,Z, ,0000000000,FALSE
02,congress,1993-06-06,1,24,9,999,000002,5,TRUE,NATIVIDAD CORDERO MONROY,, ,0000000000,FALSE
02,congress,1993-06-06,1,26,9,999,000002,1,TRUE,LUIS ANGEL ALEGRE GALILEA,, ,0000000000,TRUE
02,congress,1993-06-06,1,26,9,999,000002,2,TRUE,NEFTALI ISASI GOMEZ,, ,0000000000,TRUE
02,congress,1993-06-06,1,26,9,999,000002,3,TRUE,JOSE IGNACIO CENICEROS GO,NZALEZ, ,0000000000,FALSE
02,congress,1993-06-06,1,26,9,999,000002,4,TRUE,CONRADO ESCOBAR LAS HERAS,, ,0000000000,FALSE
02,congress,1993-06-06,1,27,9,999,000002,1,TRUE,MAURO ANTONIO VARELA PERE,Z, ,0000000000,TRUE
02,congress,1993-06-06,1,27,9,999,000002,2,TRUE,JULIO PADILLA CARBALLADA,, ,0000000000,TRUE
02,congress,1993-06-06,1,27,9,999,000002,3,TRUE,ENRIQUE ALVAREZ PAREDES,, ,0000000000,TRUE
02,congress,1993-06-06,1,27,9,999,000002,4,TRUE,AURORA CARRO PARAMO,, ,0000000000,FALSE
